Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,631163,6238959,06:00,22:00,76,18775
3,631163,6238959,06:00,22:00,56,18776
4,631105,6238832,06:00,22:00,56,18777
5,631264,6238768,08:00,09:00,56,18778
6,631264,6238768,08:00,09:00,116,18779
7,631280,6238794,06:00,22:00,56,18780
8,631409,6238938,06:00,22:00,96,18781
9,631103,6238911,06:00,22:00,216,18782
10,631065,6238734,06:00,22:00,116,18783
11,631065,6238734,06:00,22:00,56,18784
12,631411,6238915,06:00,22:00,56,18785
13,631190,6238830,06:00,22:00,56,18786
14,630809,6238616,06:00,22:00,56,18787
15,630796,6238662,06:00,22:00,56,18788
16,630820,6238684,06:00,22:00,56,18789
17,630595,6238729,06:00,22:00,56,18790
18,630582,6238743,06:00,22:00,56,18791
19,630398,6238985,06:00,22:00,56,18792
20,630668,6239322,06:00,22:00,56,18793
21,630759,6239335,06:00,22:00,56,18794
22,630766,6239235,06:00,22:00,76,18795
23,631297,6239621,06:00,22:00,76,18796
24,631297,6239621,06:00,22:00,276,18797
25,631625,6239668,06:00,22:00,136,18798
26,631625,6239668,06:00,22:00,56,18799
27,632025,6239790,06:00,22:00,56,18800
28,632063,6240017,06:00,22:00,56,18801
29,631764,6239903,06:00,22:00,56,18802
30,631731,6239970,06:00,22:00,56,18803
31,631595,6239828,06:00,22:00,56,18804
32,631684,6239762,06:00,22:00,76,18805
33,631480,6239748,06:00,22:00,56,18806
34,631131,6239772,06:00,22:00,56,18807
35,631880,6239325,06:00,22:00,96,18808
36,631880,6239325,06:00,22:00,196,18809
37,631915,6239442,06:00,22:00,56,18810
38,631756,6239287,06:00,22:00,56,18811
39,631763,6239232,06:00,22:00,56,18812
40,631786,6239071,06:00,22:00,56,18813
41,631687,6238932,06:00,22:00,76,18814
42,631687,6238932,06:00,22:00,56,18815
43,631508,6239159,06:00,22:00,56,18816
44,631613,6239276,06:00,22:00,56,18817
45,631488,6239337,06:00,22:00,56,18818
46,631404,6239336,06:00,22:00,96,18819
47,631289,6239312,06:00,22:00,56,18820
48,631354,6239276,06:00,22:00,56,18821
49,631322,6239165,06:00,22:00,176,18822
50,631322,6239165,06:00,22:00,56,18823
51,631322,6239165,06:00,22:00,296,18824
52,631387,6239044,06:00,22:00,56,18825
53,631530,6238983,06:00,22:00,56,18826
54,631482,6238992,06:00,22:00,56,18827
55,631429,6238982,06:00,22:00,56,18828
56,631332,6239010,06:00,22:00,56,18829
57,631177,6238824,06:00,22:00,76,18830
58,631292,6239049,06:00,22:00,76,18831
59,631283,6239104,06:00,22:00,56,18832
60,631283,6239104,06:00,22:00,56,18833
61,631219,6239087,06:00,22:00,116,18834
62,631180,6239032,06:00,22:00,56,18835
63,631180,6239032,06:00,22:00,56,18836
64,630957,6239001,06:00,22:00,56,18837
65,630946,6239003,06:00,22:00,56,18838
66,630824,6239996,06:00,22:00,76,18839
67,630831,6240024,06:00,22:00,206,18840
68,630574,6239920,06:00,22:00,56,18841
69,630454,6239577,06:00,22:00,96,18842
70,629774,6240035,06:00,22:00,56,18843
71,629724,6240085,06:00,22:00,76,18844
72,629640,6240200,06:00,22:00,56,18845
73,629760,6239971,06:00,22:00,56,18846
74,629657,6239891,06:00,22:00,56,18847
75,629807,6239474,06:00,22:00,76,18848
76,629938,6239502,06:00,22:00,56,18849
77,629917,6239357,06:00,22:00,56,18850
78,630054,6239322,06:00,22:00,86,18851
79,630050,6239308,06:00,22:00,56,18852
80,630050,6239248,06:00,22:00,56,18853
81,630050,6239248,06:00,22:00,56,18854
82,630050,6239248,06:00,22:00,56,18855
83,630050,6239248,06:00,22:00,56,18856
84,630214,6239269,06:00,22:00,56,18857
85,630473,6239243,06:00,22:00,56,18858
86,630661,6238784,06:00,22:00,56,18859
