Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,629015,6230735,06:00,22:00,56,8308
3,629047,6230785,06:00,22:00,146,8309
4,629047,6230781,06:00,22:00,146,8310
5,629047,6230781,06:00,22:00,116,8311
6,629105,6230725,06:00,22:00,96,8312
7,629186,6230692,06:00,22:00,116,8313
8,629166,6230699,06:00,22:00,56,8314
9,629166,6230699,06:00,22:00,56,8315
10,629191,6230692,06:00,22:00,56,8316
11,629191,6230692,06:00,22:00,146,8317
12,629239,6230638,06:00,22:00,56,8318
13,629239,6230638,06:00,22:00,156,8319
14,629242,6230644,10:00,14:00,40,8320
15,629242,6230644,10:00,10:45,76,8321
16,629236,6230628,06:00,22:00,196,8322
17,629228,6230619,06:00,22:00,196,8323
18,629217,6230597,10:00,10:45,136,8324
19,629217,6230597,10:00,14:00,40,8325
20,629226,6230608,06:00,22:00,76,8326
21,629233,6230627,08:00,16:00,40,8327
22,629197,6230557,10:00,10:45,186,8328
23,629133,6230595,06:00,22:00,56,8329
24,629200,6230565,06:00,22:00,56,8330
25,629217,6230590,10:00,14:00,40,8331
26,629217,6230590,06:00,22:00,76,8332
27,629155,6230704,06:00,22:00,96,8333
28,629155,6230704,06:00,22:00,116,8334
29,629114,6230692,06:00,22:00,56,8335
30,629106,6230684,06:00,22:00,56,8336
31,629093,6230667,06:00,22:00,86,8337
32,629093,6230667,06:00,22:00,56,8338
33,629094,6230667,06:00,22:00,86,8339
34,629153,6230647,06:00,22:00,526,8340
35,629153,6230647,06:00,22:00,86,8341
36,629153,6230647,06:00,22:00,76,8342
37,629106,6230593,06:00,22:00,56,8343
38,629122,6230602,06:00,22:00,176,8344
39,629122,6230602,06:00,22:00,116,8345
40,629147,6230627,06:00,22:00,76,8346
41,629035,6230679,06:00,22:00,86,8347
42,629086,6230657,06:00,22:00,146,8348
43,629083,6230649,06:00,22:00,56,8349
44,629061,6230620,06:00,22:00,166,8350
45,629078,6230556,08:00,10:00,156,8351
46,629104,6230552,06:00,22:00,56,8352
47,629078,6230965,06:00,22:00,76,8353
48,629109,6230900,06:00,22:00,56,8354
49,629126,6230906,06:00,22:00,56,8355
50,629148,6230914,06:00,22:00,146,8356
51,629164,6230920,06:00,22:00,40,8357
52,629164,6230920,06:00,22:00,176,8358
53,629184,6230934,06:00,22:00,146,8359
54,629168,6230903,06:00,22:00,86,8360
55,629147,6230892,06:00,22:00,56,8361
56,629031,6230841,06:00,22:00,56,8362
57,628992,6230927,06:00,22:00,56,8363
58,629001,6230900,06:00,22:00,56,8364
59,629091,6231360,06:00,22:00,86,8365
60,629096,6231340,06:00,22:00,116,8366
61,629098,6231331,06:00,22:00,176,8367
62,629101,6231324,06:00,22:00,116,8368
63,629100,6231334,06:00,22:00,116,8369
64,629100,6231334,06:00,22:00,56,8370
65,629065,6231373,06:00,22:00,116,8371
66,629055,6231491,06:00,22:00,76,8372
67,629049,6231515,06:00,22:00,146,8373
68,629040,6231539,06:00,22:00,56,8374
69,628967,6231684,06:00,22:00,146,8375
70,628982,6231658,06:00,22:00,86,8376
71,628986,6231648,06:00,22:00,136,8377
72,628997,6231628,06:00,22:00,56,8378
73,629014,6231593,06:00,22:00,56,8379
74,628932,6231738,06:00,22:00,76,8380
75,628909,6231776,06:00,22:00,56,8381
76,629165,6231657,06:00,22:00,116,8382
77,629180,6231646,06:00,22:00,146,8383
78,629261,6231587,06:00,22:00,56,8384
79,629301,6231557,06:00,22:00,116,8385
80,629315,6231553,06:00,22:00,86,8386
81,629343,6231522,06:00,22:00,86,8387
82,629336,6231527,06:00,22:00,86,8388
83,629389,6231488,06:00,22:00,56,8389
84,629446,6231445,06:00,22:00,86,8390
85,628975,6231336,06:00,22:00,56,8391
86,628957,6231369,06:00,22:00,56,8392
87,628956,6231367,06:00,22:00,56,8393
88,628945,6231382,06:00,22:00,86,8394
89,628916,6231428,06:00,22:00,116,8395
90,628894,6231466,06:00,22:00,116,8396
91,628889,6231475,06:00,22:00,56,8397
92,628885,6231481,06:00,22:00,146,8398
93,628884,6231480,06:00,22:00,116,8399
94,628862,6231513,06:00,22:00,56,8400
95,628862,6231513,06:00,22:00,116,8401
96,628914,6231552,06:00,22:00,116,8402
97,629020,6231632,06:00,22:00,56,8403
98,629038,6231644,06:00,22:00,76,8404
99,629090,6231687,06:00,22:00,56,8405
100,629085,6231682,06:00,22:00,86,8406
101,629140,6231731,06:00,22:00,56,8407
102,629218,6231605,06:00,22:00,56,8408
103,629186,6231565,06:00,22:00,176,8409
104,629186,6231565,06:00,22:00,176,8410
105,629137,6231536,06:00,22:00,176,8411
106,629132,6231531,06:00,22:00,56,8412
107,629098,6231516,06:00,22:00,146,8413
