Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,767605,6188141,06:00,22:00,76,13426
3,767605,6188141,06:00,22:00,56,13427
4,767487,6187888,06:00,22:00,196,13428
5,767487,6187888,06:00,22:00,136,13429
6,767377,6187926,06:00,22:00,56,13430
7,767377,6187926,06:00,22:00,56,13431
8,767377,6187926,06:00,22:00,76,13432
9,767292,6187925,06:00,22:00,56,13433
10,767292,6187925,06:00,22:00,56,13434
11,767292,6187925,09:00,09:30,40,13435
12,767292,6187925,06:00,22:00,76,13436
13,767153,6187990,06:00,22:00,56,13437
14,767153,6187990,06:00,22:00,56,13438
15,767153,6187990,06:00,22:00,56,13439
16,767153,6187990,06:00,22:00,116,13440
17,767153,6187990,06:00,22:00,76,13441
18,767153,6187990,06:00,22:00,56,13442
19,767287,6188100,06:00,22:00,56,13443
20,767300,6188148,06:00,22:00,56,13444
21,767279,6188082,06:00,22:00,56,13445
22,767366,6188328,06:00,22:00,56,13446
23,767207,6188372,06:00,22:00,56,13447
24,767207,6188372,06:00,22:00,56,13448
25,767207,6188372,06:00,22:00,156,13449
26,767207,6188372,06:00,22:00,56,13450
27,767313,6188710,06:00,22:00,56,13451
28,767313,6188710,06:00,22:00,116,13452
29,767313,6188710,06:00,22:00,76,13453
30,766868,6188035,06:00,22:00,56,13454
31,766964,6188379,06:00,22:00,136,13455
32,766740,6188293,06:00,22:00,76,13456
33,766740,6188293,06:00,22:00,56,13457
34,766740,6188293,06:00,22:00,216,13458
35,766740,6188293,06:00,22:00,96,13459
36,766740,6188293,06:00,22:00,56,13460
37,766740,6188293,06:00,22:00,56,13461
38,766555,6188427,06:00,22:00,76,13462
39,766555,6188427,06:00,22:00,56,13463
40,766555,6188427,06:00,22:00,56,13464
41,766555,6188427,06:00,22:00,76,13465
42,766609,6188096,06:00,22:00,196,13466
43,766609,6188096,06:00,22:00,56,13467
44,766609,6188096,06:00,22:00,56,13468
45,766609,6188096,06:00,22:00,56,13469
46,766576,6188073,06:00,22:00,56,13470
47,766510,6188289,06:00,22:00,56,13471
48,766510,6188289,06:00,22:00,196,13472
49,766510,6188289,06:00,22:00,96,13473
50,766510,6188289,06:00,22:00,56,13474
51,767011,6188352,06:00,22:00,56,13475
52,767011,6188352,06:00,22:00,56,13476
53,767011,6188352,06:00,22:00,96,13477
54,766965,6188204,06:00,22:00,136,13478
55,767103,6188685,06:00,22:00,56,13479
56,767106,6188691,06:00,22:00,56,13480
57,767106,6188691,06:00,22:00,96,13481
58,767091,6188624,06:00,22:00,56,13482
59,767091,6188624,06:00,22:00,56,13483
60,767104,6188719,06:00,22:00,56,13484
61,766591,6188179,06:00,22:00,56,13485
62,766591,6188179,06:00,22:00,56,13486
63,766788,6188600,06:00,22:00,56,13487
64,766788,6188600,06:00,22:00,56,13488
65,766975,6188655,06:00,22:00,56,13489
66,766975,6188655,06:00,22:00,96,13490
67,766975,6188655,06:00,22:00,116,13491
68,766975,6188655,06:00,22:00,76,13492
69,767153,6188211,06:00,22:00,56,13493
70,767153,6188211,08:00,16:00,40,13494
71,767153,6188211,06:00,22:00,56,13495
72,764281,6187581,06:00,16:00,40,13496
73,764281,6187581,06:00,22:00,96,13497
74,764340,6187412,06:00,22:00,56,13498
75,764340,6187412,06:00,22:00,76,13499
76,764204,6187154,06:00,22:00,56,13500
77,764211,6187153,06:00,22:00,56,13501
78,764211,6187153,06:00,22:00,76,13502
79,764207,6187271,06:00,22:00,56,13503
80,764207,6187271,06:00,22:00,56,13504
81,764147,6187274,06:00,22:00,56,13505
82,764140,6187274,06:00,22:00,56,13506
83,764140,6187274,06:00,22:00,56,13507
84,764083,6187280,06:00,22:00,56,13508
85,764073,6187279,06:00,22:00,56,13509
86,764011,6187286,06:00,22:00,56,13510
87,764003,6187285,06:00,22:00,56,13511
88,763937,6187289,06:00,22:00,56,13512
89,763937,6187289,06:00,22:00,56,13513
90,763865,6187295,06:00,22:00,56,13514
91,764130,6187155,06:00,22:00,76,13515
