Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,740550,6107669,06:00,22:00,136,4582
3,742744,6109432,06:00,09:00,40,4583
4,739509,6106811,06:00,22:00,56,4584
5,739505,6106983,06:00,22:00,86,4585
6,739519,6106957,06:00,22:00,86,4586
7,739497,6106998,06:00,22:00,116,4587
8,739505,6106811,06:00,22:00,56,4588
9,739694,6106838,06:00,22:00,206,4589
10,739591,6107087,06:00,22:00,56,4590
11,739631,6107202,06:00,22:00,56,4591
12,739614,6107419,06:00,22:00,56,4592
13,739654,6107495,06:00,22:00,56,4593
14,739836,6107610,06:00,22:00,56,4594
15,739834,6107560,06:00,22:00,56,4595
16,739826,6107432,06:00,22:00,56,4596
17,739794,6107180,06:00,22:00,116,4597
18,739790,6107133,06:00,22:00,116,4598
19,739786,6107119,06:00,22:00,116,4599
20,739703,6107151,06:00,22:00,56,4600
21,740052,6107186,06:00,22:00,56,4601
22,740142,6107268,06:00,22:00,206,4602
23,740213,6107317,06:00,22:00,206,4603
24,740213,6107317,06:00,22:00,206,4604
25,740181,6107395,06:00,22:00,56,4605
26,740145,6107132,06:00,22:00,76,4606
27,740703,6107166,06:00,22:00,56,4607
28,740696,6107156,06:00,22:00,76,4608
29,740612,6106688,06:00,10:30,56,4609
30,740612,6106688,06:00,10:30,56,4610
31,740641,6106743,09:00,12:30,40,4611
32,740641,6106743,06:00,22:00,76,4612
33,740641,6106743,06:00,22:00,40,4613
34,740537,6106715,06:00,10:30,56,4614
35,740540,6106743,06:00,10:30,76,4615
36,740282,6106109,06:00,22:00,56,4616
37,740046,6105753,06:00,22:00,76,4617
38,740106,6105687,06:00,22:00,56,4618
39,740106,6105687,06:00,22:00,56,4619
40,739137,6103456,06:00,22:00,56,4620
41,739457,6103258,06:00,22:00,76,4621
42,739212,6104484,06:00,22:00,56,4622
43,739208,6104833,06:00,22:00,56,4623
44,739208,6104833,06:00,22:00,116,4624
45,738626,6104461,06:00,22:00,56,4625
46,739259,6105556,06:00,22:00,56,4626
47,739218,6105587,06:00,22:00,56,4627
48,739196,6105734,06:00,22:00,56,4628
49,738594,6105997,06:00,22:00,56,4629
50,738344,6106117,06:00,22:00,56,4630
51,738313,6106147,06:00,22:00,56,4631
52,738294,6106147,06:00,22:00,76,4632
53,738120,6106209,06:00,22:00,56,4633
54,737785,6106428,06:00,22:00,56,4634
55,737845,6106400,06:00,22:00,56,4635
56,737845,6106400,06:00,22:00,56,4636
57,738000,6106285,06:00,22:00,56,4637
58,737709,6106201,06:00,22:00,56,4638
59,737577,6106362,06:00,22:00,56,4639
60,737874,6106745,06:00,22:00,76,4640
61,737687,6106421,06:00,22:00,56,4641
62,738168,6106079,09:00,12:30,40,4642
63,738168,6106079,06:00,22:00,40,4643
64,738647,6105783,06:00,22:00,56,4644
65,738679,6105777,06:00,22:00,56,4645
66,738777,6105866,06:00,22:00,56,4646
67,738967,6105759,06:00,22:00,56,4647
68,739140,6105625,06:00,22:00,206,4648
69,739408,6105369,06:00,22:00,40,4649
70,739490,6105270,06:00,22:00,56,4650
71,739461,6105116,06:00,22:00,86,4651
72,739500,6105117,06:00,22:00,56,4652
73,739604,6105163,06:00,22:00,56,4653
74,739601,6105150,06:00,22:00,56,4654
75,739458,6104966,06:00,22:00,116,4655
76,739494,6104942,06:00,22:00,146,4656
77,739494,6104942,06:00,22:00,116,4657
78,739581,6104857,06:00,22:00,166,4658
79,739627,6104836,06:00,22:00,56,4659
80,739686,6104944,06:00,22:00,176,4660
81,739752,6105082,06:00,22:00,56,4661
82,739959,6105218,06:00,22:00,96,4662
83,739993,6105262,06:00,22:00,76,4663
84,739996,6105262,06:00,22:00,56,4664
85,739996,6105262,06:00,22:00,56,4665
86,740086,6105317,06:00,22:00,56,4666
87,739901,6105401,06:00,22:00,56,4667
88,739883,6105377,06:00,22:00,56,4668
89,739681,6105370,06:00,22:00,56,4669
90,739677,6105446,06:00,22:00,76,4670
91,739820,6105399,06:00,22:00,56,4671
92,739829,6105392,06:00,22:00,56,4672
93,740041,6105575,06:00,22:00,56,4673
94,740350,6105388,06:00,22:00,116,4674
95,740507,6105455,06:00,22:00,76,4675
96,740273,6105636,06:00,22:00,176,4676
97,740430,6105670,06:00,22:00,56,4677
98,740064,6105618,06:00,22:00,56,4678
99,739890,6105699,06:00,22:00,116,4679
100,739604,6105755,06:00,22:00,86,4680
101,739629,6105838,06:00,22:00,116,4681
102,739902,6105829,06:00,22:00,56,4682
103,739617,6105796,06:00,22:00,86,4683
104,739609,6105770,06:00,22:00,86,4684
