Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;454;4608
1;3;434;2239
1;4;451;2310
1;5;404;2115
1;6;393;2069
1;7;397;2086
1;8;406;2126
1;9;376;1997
1;10;403;2114
1;11;437;4537
1;12;203;901
1;13;330;3642
1;14;367;1959
1;15;1820;29015
1;16;1866;29801
1;17;1875;29587
1;18;1875;29587
1;19;1901;29692
1;20;1928;29806
1;21;1963;29955
1;22;1851;29419
1;23;1905;29860
1;24;1885;29777
1;25;1938;29996
1;26;1871;29715
1;27;1907;29980
1;28;1991;30515
1;29;1980;30465
1;30;1965;30403
1;31;1998;30539
1;32;2075;30858
1;33;2023;30645
1;34;2050;30754
1;35;2050;30754
1;36;2050;30754
1;37;2032;31106
1;38;2030;31098
1;39;2041;31142
1;40;2035;31589
1;41;2026;31549
1;42;1998;31430
1;43;1935;30883
1;44;1916;30652
1;45;2136;31773
1;46;2026;31869
1;47;2030;31565
1;48;2030;31565
1;49;1999;31756
1;50;1998;31752
1;51;1998;31752
1;52;2053;31661
1;53;2071;31734
1;54;2078;31763
1;55;2263;32534
1;56;2334;31145
1;57;2322;32780
1;58;2229;30709
1;59;2235;30731
1;60;2288;30955
1;61;2279;30916
1;62;1970;29631
1;63;1892;29310
1;64;1717;27089
1;65;1787;27042
1;66;1820;26673
1;67;1880;26920
1;68;1998;27408
1;69;2486;31170
1;70;2406;30841
1;71;1911;27051
1;72;1793;26554
1;73;1636;25986
1;74;2325;29594
1;75;2386;29846
1;76;2175;27631
1;77;1750;24610
1;78;1875;29587
2;1;345;1494
2;2;0;0
2;3;120;492
2;4;142;583
2;5;120;496
2;6;161;660
2;7;165;677
2;8;174;717
2;9;168;690
2;10;156;649
2;11;113;469
2;12;266;1107
2;13;274;1487
2;14;231;955
2;15;1951;29509
2;16;1997;30295
2;17;2006;30081
2;18;2006;30081
2;19;2032;30186
2;20;2059;30300
2;21;2094;30449
2;22;1982;29913
2;23;2036;30354
2;24;2016;30271
2;25;2069;30490
2;26;2002;30209
2;27;2038;30474
2;28;2122;31009
2;29;2111;30959
2;30;2096;30897
2;31;2129;31033
2;32;2206;31352
2;33;2154;31139
2;34;2181;31248
2;35;2181;31248
2;36;2181;31248
2;37;2163;31600
2;38;2161;31592
2;39;2172;31636
2;40;2166;32083
2;41;2157;32043
2;42;2129;31924
2;43;2066;31377
2;44;2047;31146
2;45;2267;32267
2;46;2157;32363
2;47;2161;32059
2;48;2161;32059
2;49;2130;32250
2;50;2129;32246
2;51;2129;32246
2;52;2184;32155
2;53;2202;32228
2;54;2209;32257
2;55;2394;33028
2;56;2465;31639
2;57;2453;33274
2;58;2360;31203
2;59;2366;31225
2;60;2419;31449
2;61;2410;31410
2;62;2101;30125
2;63;2023;29804
2;64;1848;27583
2;65;1918;27536
2;66;1951;27167
2;67;2011;27414
2;68;2129;27902
2;69;2617;31664
2;70;2537;31335
2;71;2042;27545
2;72;1924;27048
2;73;1767;26480
2;74;2456;30088
2;75;2517;30340
2;76;2306;28125
2;77;1881;25104
2;78;2006;30081
3;1;336;1452
3;2;121;498
3;3;0;0
3;4;23;94
3;5;69;287
3;6;89;366
3;7;93;383
3;8;102;423
3;9;96;396
3;10;110;457
3;11;67;277
3;12;257;1065
3;13;202;1193
3;14;159;661
3;15;1927;29308
3;16;1973;30094
3;17;1982;29880
3;18;1982;29880
3;19;2008;29985
3;20;2035;30099
3;21;2070;30248
3;22;1958;29712
3;23;2012;30153
3;24;1992;30070
3;25;2045;30289
3;26;1978;30008
3;27;2014;30273
3;28;2098;30808
3;29;2087;30758
3;30;2072;30696
3;31;2105;30832
3;32;2182;31151
3;33;2130;30938
3;34;2157;31047
3;35;2157;31047
3;36;2157;31047
3;37;2139;31399
3;38;2137;31391
3;39;2148;31435
3;40;2142;31882
