Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,625150,6224546,06:00,22:00,56,17724
3,625116,6224503,06:00,22:00,56,17725
4,625076,6224406,06:00,22:00,56,17726
5,624899,6224397,06:00,22:00,56,17727
6,625052,6224189,06:00,22:00,56,17728
7,625046,6224172,06:00,22:00,56,17729
8,624985,6224130,06:00,22:00,56,17730
9,625009,6224056,06:00,22:00,56,17731
10,624898,6223940,06:00,22:00,56,17732
11,625005,6224041,06:00,22:00,56,17733
12,624821,6224071,06:00,22:00,56,17734
13,624841,6224167,06:00,22:00,56,17735
14,624749,6224083,06:00,22:00,76,17736
15,624732,6223924,06:00,22:00,56,17737
16,624758,6223939,06:00,22:00,56,17738
17,624253,6224072,06:00,22:00,56,17739
18,624253,6224072,06:00,22:00,56,17740
19,624114,6224099,06:00,22:00,56,17741
20,623998,6224142,06:00,22:00,56,17742
21,623810,6224254,06:00,22:00,56,17743
22,623909,6224302,06:00,22:00,56,17744
23,624042,6224321,06:00,22:00,56,17745
24,624061,6224358,06:00,22:00,56,17746
25,624118,6224346,06:00,22:00,56,17747
26,624262,6224422,06:00,22:00,56,17748
27,624376,6224435,06:00,22:00,56,17749
28,624665,6224409,06:00,22:00,56,17750
29,624727,6224462,06:00,22:00,56,17751
30,624485,6224317,06:00,22:00,56,17752
31,624779,6224265,06:00,22:00,56,17753
32,624741,6224327,06:00,22:00,56,17754
33,624713,6224234,06:00,22:00,56,17755
34,624649,6224325,06:00,22:00,96,17756
35,624695,6224326,06:00,22:00,56,17757
36,624562,6224115,06:00,22:00,56,17758
37,624600,6224147,06:00,22:00,56,17759
38,625145,6223689,06:00,22:00,56,17760
39,625233,6223709,06:00,22:00,56,17761
40,625208,6223879,06:00,22:00,76,17762
41,625430,6223431,06:00,22:00,56,17763
42,625537,6223383,06:00,22:00,56,17764
43,625779,6223336,06:00,22:00,56,17765
44,625779,6223336,06:00,22:00,56,17766
45,625749,6223372,06:00,22:00,56,17767
46,626003,6223267,06:00,22:00,56,17768
47,625617,6223578,06:00,22:00,56,17769
48,625561,6223595,06:00,22:00,56,17770
49,625619,6223529,06:00,22:00,56,17771
50,625660,6223516,06:00,22:00,56,17772
51,625770,6223721,06:00,22:00,56,17773
52,625939,6223635,06:00,22:00,56,17774
53,625971,6223422,06:00,22:00,56,17775
54,626090,6223535,06:00,22:00,56,17776
55,625352,6223902,06:00,22:00,56,17777
56,625461,6223770,06:00,22:00,56,17778
57,625401,6223760,06:00,22:00,56,17779
58,625395,6223549,06:00,22:00,56,17780
59,625206,6223225,06:00,22:00,56,17781
60,625368,6223151,06:00,22:00,56,17782
61,625172,6223109,06:00,22:00,56,17783
62,625682,6222902,06:00,22:00,56,17784
63,625891,6222834,06:00,22:00,56,17785
64,625744,6222632,06:00,22:00,56,17786
65,625850,6222657,06:00,22:00,56,17787
66,625754,6222632,06:00,22:00,56,17788
67,625498,6222538,06:00,22:00,56,17789
68,625550,6222525,06:00,22:00,56,17790
69,625697,6222481,06:00,22:00,56,17791
70,625788,6222466,06:00,22:00,56,17792
71,625788,6222466,06:00,22:00,136,17793
72,625802,6222486,06:00,22:00,56,17794
73,625720,6222553,06:00,22:00,56,17795
74,624955,6222969,06:00,22:00,56,17796
75,624852,6222908,06:00,22:00,56,17797
76,624918,6223131,06:00,22:00,56,17798
77,625070,6222923,06:00,22:00,56,17799
78,625041,6222845,06:00,22:00,56,17800
79,624965,6223263,06:00,22:00,56,17801
80,624352,6222620,06:00,22:00,56,17802
81,624346,6222465,06:00,22:00,56,17803
82,624346,6222465,06:00,22:00,56,17804
83,624139,6222479,06:00,22:00,76,17805
84,624219,6222414,06:00,22:00,56,17806
85,624229,6222397,06:00,22:00,56,17807
86,624232,6222449,06:00,22:00,56,17808
87,624146,6222379,06:00,22:00,56,17809
88,624179,6222354,06:00,22:00,56,17810
89,623986,6222594,06:00,22:00,56,17811
90,623962,6222566,06:00,22:00,56,17812
91,624616,6222680,06:00,22:00,56,17813
92,624579,6222830,06:00,22:00,56,17814
93,624718,6222912,06:00,22:00,56,17815
94,624792,6223218,06:00,22:00,56,17816
95,624864,6223379,06:00,22:00,56,17817
96,624704,6223261,06:00,22:00,56,17818
97,624563,6223174,06:00,22:00,56,17819
98,624484,6222953,06:00,22:00,76,17820
99,625005,6223569,10:30,12:00,76,17821
100,625005,6223569,10:30,12:00,56,17822
101,625005,6223569,06:00,22:00,76,17823
102,625021,6223546,06:00,22:00,116,17824
103,625139,6223511,06:00,22:00,56,17825
104,625139,6223511,06:00,22:00,96,17826
105,625272,6223483,06:00,22:00,56,17827
106,625006,6223551,06:00,22:00,56,17828
