Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;1149;16571
1;3;1143;16545
1;4;1143;16550
1;5;1200;16783
1;6;1165;16914
1;7;1160;16895
1;8;1184;16992
1;9;1166;16975
1;10;1198;17358
1;11;1162;16959
1;12;1204;17133
1;13;1225;17163
1;14;1222;17206
1;15;1226;17474
1;16;1235;17515
1;17;1335;17933
1;18;1335;17933
1;19;1448;18403
1;20;1427;18313
1;21;1481;18196
1;22;1466;18133
1;23;1493;18247
1;24;1486;18217
1;25;1502;18283
1;26;1484;18550
1;27;1444;18382
1;28;1387;18138
1;29;1407;18227
1;30;1371;18075
1;31;1364;18052
1;32;1384;18135
1;33;1341;17952
1;34;1355;18004
1;35;1361;18030
1;36;1298;17772
1;37;1314;17842
1;38;1226;17469
1;39;1234;17260
1;40;1178;17026
1;41;1321;17872
1;42;1355;18012
1;43;1410;18244
1;44;1410;18244
1;45;1421;18290
1;46;1461;18460
1;47;1483;18539
1;48;1497;18598
1;49;1491;18574
1;50;1487;18558
1;51;1469;17554
1;52;1459;17514
1;53;1496;17666
1;54;1476;17582
1;55;1418;18273
1;56;1360;18033
1;57;1382;18124
1;58;1313;17835
1;59;1414;18260
1;60;1392;18169
1;61;1483;18550
1;62;1590;18990
1;63;1659;19279
1;64;1634;19174
1;65;1658;19276
1;66;1636;19184
1;67;1692;19416
1;68;1701;19449
1;69;1710;19488
1;70;1734;19590
1;71;1734;19590
1;72;1735;19594
1;73;1701;19453
1;74;1502;19528
1;75;1504;19535
1;76;1554;19738
1;77;1503;19535
1;78;1506;19545
1;79;1620;20023
1;80;1394;19075
1;81;1387;19043
1;82;1387;19043
1;83;1440;19261
1;84;1426;19208
1;85;1428;19214
1;86;1415;19163
1;87;1453;19317
1;88;1458;19337
1;89;1515;19572
1;90;1524;19609
1;91;1385;19037
1;92;1366;18956
1;93;1421;19190
1;94;1474;19410
1;95;1514;19574
1;96;1470;19394
1;97;1461;19360
1;98;1391;19067
1;99;1215;17426
1;100;1215;17426
1;101;1215;17426
1;102;1225;17467
1;103;1250;17572
1;104;1250;17572
1;105;1271;17664
1;106;1221;17452
2;1;1155;16700
2;2;0;0
2;3;20;82
2;4;48;201
2;5;105;434
2;6;91;380
2;7;95;397
2;8;127;530
2;9;113;798
2;10;145;1181
2;11;109;782
2;12;151;956
2;13;168;701
2;14;169;1029
2;15;173;1297
2;16;182;1338
2;17;282;1756
2;18;282;1756
2;19;395;2226
2;20;374;2136
2;21;556;2891
2;22;541;2828
2;23;485;2595
2;24;478;2565
