Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,739871,6106804,10:00,12:00,76,2074
3,739871,6106804,10:00,12:00,56,2075
4,739902,6106785,06:00,22:00,76,2076
5,740018,6106826,06:00,22:00,56,2077
6,740083,6106783,06:00,22:00,76,2078
7,740083,6106783,06:00,22:00,56,2079
8,740386,6106683,06:00,10:00,76,2080
9,740509,6106711,06:00,22:00,40,2081
10,740229,6106676,06:00,22:00,96,2082
11,740309,6106777,06:00,10:00,96,2083
12,740309,6106777,06:00,10:00,56,2084
13,740400,6106625,06:00,22:00,40,2085
14,740748,6106636,06:00,22:00,56,2086
15,740892,6106542,06:00,22:00,116,2087
16,740887,6106566,06:00,22:00,86,2088
17,740887,6106566,06:00,22:00,56,2089
18,740938,6106744,06:00,22:00,56,2090
19,740919,6106859,06:00,22:00,56,2091
20,740715,6106705,06:00,22:00,96,2092
21,740814,6106451,06:00,22:00,86,2093
22,740830,6106437,06:00,22:00,56,2094
23,740935,6106435,06:00,22:00,116,2095
24,740946,6106394,06:00,22:00,86,2096
25,740956,6106268,06:00,22:00,116,2097
26,740888,6106337,06:00,22:00,40,2098
27,740673,6106355,06:00,22:00,86,2099
28,740573,6106405,06:00,22:00,76,2100
29,740404,6106360,06:00,22:00,56,2101
30,740382,6106368,06:00,22:00,96,2102
31,740269,6106499,06:00,22:00,86,2103
32,740321,6106402,10:00,12:00,76,2104
33,740321,6106398,06:00,22:00,156,2105
34,740321,6106398,06:00,22:00,56,2106
35,740298,6106423,06:00,22:00,136,2107
36,740298,6106423,06:00,22:00,76,2108
37,740321,6106442,06:00,22:00,56,2109
38,740268,6106454,06:00,22:00,316,2110
39,740271,6106453,06:00,22:00,136,2111
40,740276,6106443,06:00,22:00,56,2112
41,740257,6106473,06:00,22:00,56,2113
42,740348,6106505,06:00,22:00,56,2114
43,740245,6106486,10:00,12:00,76,2115
44,740234,6106503,06:00,22:00,56,2116
45,740230,6106508,06:00,22:00,56,2117
46,740230,6106508,06:00,22:00,56,2118
47,740232,6106546,06:00,22:00,56,2119
48,740212,6106532,06:00,22:00,56,2120
49,740190,6106484,06:00,22:00,56,2121
50,740001,6106714,06:00,22:00,96,2122
51,740118,6106619,06:00,22:00,40,2123
52,740127,6106622,10:00,13:00,40,2124
53,740165,6106587,06:00,22:00,96,2125
54,740167,6106624,06:00,22:00,76,2126
55,740170,6106580,06:00,22:00,56,2127
56,740161,6106591,10:00,12:00,86,2128
57,740191,6106650,06:00,22:00,56,2129
58,740232,6106640,06:00,22:00,56,2130
59,740569,6106336,06:00,22:00,56,2131
60,740740,6106247,06:00,22:00,226,2132
61,740801,6106230,06:00,22:00,56,2133
62,740717,6106145,06:00,22:00,56,2134
63,740623,6106050,06:00,22:00,56,2135
64,740770,6105998,06:00,22:00,56,2136
65,740818,6105995,06:00,22:00,56,2137
66,740879,6106212,06:00,22:00,56,2138
67,740936,6106190,06:00,22:00,56,2139
68,741067,6106118,06:00,22:00,56,2140
69,741298,6106367,06:00,22:00,56,2141
70,741460,6106360,06:00,22:00,56,2142
71,741680,6106409,06:00,22:00,56,2143
72,741702,6106507,06:00,22:00,56,2144
73,741818,6106422,06:00,22:00,56,2145
74,741824,6106428,06:00,22:00,56,2146
75,741906,6106533,06:00,22:00,56,2147
76,741825,6106463,06:00,22:00,56,2148
77,741476,6106458,06:00,22:00,56,2149
78,741283,6106565,06:00,22:00,56,2150
79,741288,6106640,06:00,22:00,56,2151
80,741152,6106618,06:00,22:00,56,2152
81,741142,6106674,06:00,22:00,56,2153
82,741113,6106730,06:00,22:00,136,2154
83,740784,6106781,06:00,22:00,56,2155
84,740832,6106954,06:00,22:00,76,2156
85,740832,6106954,06:00,22:00,76,2157
86,740817,6106979,06:00,22:00,56,2158
87,740738,6106826,06:00,22:00,56,2159
88,740750,6106798,06:00,22:00,56,2160
89,740682,6106878,06:00,22:00,86,2161
90,740677,6106907,06:00,22:00,56,2162
91,740457,6106775,06:00,22:00,56,2163
92,740248,6106887,06:00,22:00,40,2164
93,740150,6106911,06:00,22:00,56,2165
94,740165,6106945,06:00,22:00,56,2166
95,740186,6106988,06:00,22:00,56,2167
96,740199,6107011,06:00,22:00,76,2168
97,740146,6107080,06:00,22:00,56,2169
98,740097,6106984,06:00,22:00,56,2170
99,740081,6106914,06:00,22:00,56,2171
100,740020,6107000,06:00,22:00,76,2172
101,740020,6107450,06:00,22:00,56,2173
102,740000,6107266,06:00,22:00,56,2174
103,739903,6107003,06:00,22:00,56,2175
104,739841,6106971,06:00,22:00,56,2176
105,739930,6106934,06:00,22:00,56,2177
106,739760,6106811,06:00,22:00,56,2178
107,739752,6106709,06:00,22:00,76,2179
108,739752,6106709,06:00,22:00,86,2180
109,739786,6106596,06:00,22:00,56,2181
110,739927,6106762,06:00,22:00,56,2182
111,739969,6106739,06:00,22:00,86,2183
112,739896,6106530,06:00,22:00,56,2184
113,739858,6106483,06:00,22:00,56,2185
114,739891,6106487,06:00,22:00,76,2186
115,739895,6106486,06:00,22:00,56,2187
116,739947,6106501,06:00,22:00,106,2188
117,740071,6106455,06:00,22:00,56,2189
118,740009,6106412,06:00,22:00,186,2190
119,740223,6106150,06:00,22:00,56,2191
120,740208,6106070,06:00,22:00,56,2192
121,740208,6106047,06:00,22:00,56,2193
122,741051,6107241,06:00,22:00,56,2194
123,741467,6107138,06:00,22:00,56,2195
124,740127,6106622,10:00,13:00,40,2196
