Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,624709,6225463,06:00,22:00,56,21783
3,624709,6225463,06:00,22:00,76,21784
4,624709,6225463,06:00,22:00,56,21785
5,624922,6225358,06:00,22:00,156,21786
6,625333,6225124,06:00,22:00,76,21787
7,625333,6225124,06:00,22:00,56,21788
8,625161,6225381,08:45,11:30,56,21789
9,625161,6225381,08:45,11:30,136,21790
10,625161,6225381,08:45,11:30,76,21791
11,625161,6225381,08:45,11:30,76,21792
12,625161,6225381,08:45,11:30,76,21793
13,625161,6225381,08:45,11:30,156,21794
14,625578,6225217,06:00,22:00,276,21795
15,625547,6225223,06:00,22:00,56,21796
16,625522,6225161,06:00,22:00,56,21797
17,625541,6224902,06:00,22:00,56,21798
18,625444,6224846,06:00,22:00,56,21799
19,625503,6224861,06:00,22:00,116,21800
20,625748,6224889,06:00,22:00,56,21801
21,625748,6224889,06:00,22:00,116,21802
22,625748,6224889,06:00,22:00,56,21803
23,625783,6224947,06:00,22:00,76,21804
24,625882,6224908,06:00,22:00,116,21805
25,625881,6224880,06:00,22:00,106,21806
26,625904,6224838,06:00,22:00,76,21807
27,625002,6223562,10:30,12:00,76,21808
28,625021,6223546,06:00,22:00,56,21809
29,625139,6223511,06:00,22:00,56,21810
30,625143,6223509,06:00,22:00,76,21811
31,625125,6223514,06:00,22:00,56,21812
32,624289,6223934,06:00,22:00,76,21813
33,623223,6224091,06:00,22:00,56,21814
34,623250,6224032,06:00,22:00,56,21815
35,623373,6223848,06:00,22:00,56,21816
36,623327,6223802,06:00,22:00,56,21817
37,623327,6223802,06:00,22:00,56,21818
38,623235,6223749,06:00,22:00,56,21819
39,623061,6223671,06:00,22:00,56,21820
40,623076,6223663,06:00,22:00,76,21821
41,624348,6223403,06:00,22:00,56,21822
42,624297,6223439,06:00,22:00,56,21823
43,624324,6223277,06:00,22:00,56,21824
44,624165,6223236,06:00,22:00,56,21825
45,624157,6223194,06:00,22:00,56,21826
46,624177,6223095,06:00,22:00,56,21827
47,624161,6222988,06:00,22:00,76,21828
48,624033,6223052,06:00,22:00,56,21829
49,624002,6223011,06:00,22:00,56,21830
50,623783,6223115,06:00,22:00,56,21831
51,623791,6223112,06:00,22:00,56,21832
52,623915,6223075,06:00,22:00,56,21833
53,623938,6223342,06:00,22:00,56,21834
54,624041,6223356,06:00,22:00,56,21835
55,624076,6223438,06:00,22:00,56,21836
56,623930,6223385,06:00,22:00,56,21837
57,624067,6223571,06:00,22:00,156,21838
58,623999,6223686,06:00,22:00,56,21839
59,623747,6223468,06:00,22:00,56,21840
60,623725,6223360,06:00,22:00,56,21841
61,623636,6223256,06:00,22:00,56,21842
62,623660,6223051,06:00,22:00,56,21843
63,623659,6223052,06:00,22:00,56,21844
64,623735,6223007,06:00,22:00,56,21845
65,623681,6223014,06:00,22:00,56,21846
66,623749,6222984,06:00,22:00,56,21847
67,623856,6222968,06:00,22:00,56,21848
68,623965,6222902,06:00,22:00,40,21849
69,623900,6222938,06:00,22:00,56,21850
70,623732,6222638,06:00,22:00,56,21851
71,623765,6222616,06:00,22:00,56,21852
72,623768,6222692,06:00,22:00,56,21853
73,623765,6222752,06:00,22:00,56,21854
74,623766,6222812,06:00,22:00,56,21855
75,623777,6222812,06:00,22:00,56,21856
76,623809,6222810,06:00,22:00,56,21857
77,624997,6223600,06:00,22:00,136,21858
