Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,778195,6182356,06:00,22:00,56,6021
3,778195,6182356,06:00,22:00,316,6022
4,778224,6182286,06:00,22:00,56,6023
5,778208,6182320,06:00,22:00,146,6024
6,778208,6182320,06:00,22:00,86,6025
7,778156,6182380,06:00,22:00,76,6026
8,778156,6182380,06:00,22:00,206,6027
9,778156,6182380,11:00,22:00,56,6028
10,778306,6182364,06:00,22:00,146,6029
11,778306,6182364,06:00,22:00,146,6030
12,778264,6182296,06:00,22:00,56,6031
13,778264,6182296,06:00,22:00,76,6032
14,778255,6182311,06:00,22:00,56,6033
15,778255,6182311,06:00,22:00,56,6034
16,778253,6182457,06:00,22:00,76,6035
17,778255,6182410,06:00,22:00,106,6036
18,778255,6182410,06:00,22:00,226,6037
19,778285,6182457,06:00,22:00,56,6038
20,778285,6182457,06:00,22:00,86,6039
21,778288,6182432,06:00,22:00,206,6040
22,778210,6182420,06:00,22:00,76,6041
23,778210,6182420,06:00,22:00,116,6042
24,778247,6182454,06:00,22:00,136,6043
25,778247,6182454,06:00,22:00,116,6044
26,778247,6182454,06:00,22:00,40,6045
27,778100,6182538,06:00,22:00,116,6046
28,778100,6182538,06:00,22:00,56,6047
29,778154,6182563,06:00,22:00,56,6048
30,778220,6182750,06:00,22:00,56,6049
31,778202,6182732,06:00,22:00,40,6050
32,778202,6182732,10:00,16:00,40,6051
33,778135,6182367,06:00,22:00,176,6052
34,778135,6182367,06:00,22:00,146,6053
35,777789,6182091,06:00,22:00,56,6054
36,777795,6182062,06:00,22:00,176,6055
37,777810,6182016,06:00,22:00,56,6056
38,777856,6181912,06:00,22:00,56,6057
39,777895,6181815,06:00,22:00,86,6058
40,777895,6181815,06:00,22:00,146,6059
41,777930,6181727,06:00,22:00,116,6060
42,777974,6181997,06:00,22:00,146,6061
43,777965,6182005,06:00,22:00,86,6062
44,777969,6182014,06:00,22:00,116,6063
45,777967,6182014,06:00,22:00,116,6064
46,777953,6182027,06:00,22:00,116,6065
47,778108,6182310,06:00,22:00,206,6066
48,778101,6182327,06:00,22:00,116,6067
49,778408,6182443,06:00,22:00,56,6068
50,778343,6182349,06:00,22:00,206,6069
51,778343,6182349,06:00,22:00,196,6070
52,778343,6182349,06:00,22:00,76,6071
53,778343,6182349,06:00,22:00,146,6072
54,778343,6182349,10:00,16:00,40,6073
55,778343,6182349,06:00,22:00,206,6074
56,778343,6182349,06:00,22:00,56,6075
57,778276,6182502,06:00,22:00,56,6076
58,778276,6182516,06:00,22:00,76,6077
59,778276,6182516,10:00,13:00,40,6078
60,778276,6182516,06:00,22:00,40,6079
61,778280,6182567,06:00,22:00,76,6080
62,778280,6182567,06:00,22:00,96,6081
63,778288,6182654,06:00,22:00,56,6082
64,778298,6182753,06:00,22:00,96,6083
65,778298,6182753,06:00,22:00,56,6084
66,778351,6182802,06:00,22:00,96,6085
67,778351,6182802,06:00,22:00,56,6086
68,778318,6182857,06:00,22:00,166,6087
69,778338,6182916,06:00,22:00,76,6088
70,778228,6182824,06:00,22:00,56,6089
71,778232,6182864,06:00,22:00,96,6090
72,778233,6182874,06:00,22:00,176,6091
73,778272,6182903,06:00,22:00,116,6092
74,778138,6182951,06:00,22:00,86,6093
75,778127,6182841,06:00,22:00,106,6094
76,778130,6182873,06:00,22:00,56,6095
77,778144,6183011,06:00,22:00,146,6096
78,778148,6183056,06:00,22:00,56,6097
79,778196,6183065,06:00,22:00,106,6098
80,778231,6182997,06:00,22:00,116,6099
81,778231,6182997,06:00,22:00,56,6100
82,778223,6182937,06:00,22:00,116,6101
83,778223,6182937,06:00,22:00,116,6102
84,778223,6182937,06:00,22:00,86,6103
85,778195,6182785,06:00,22:00,76,6104
86,778169,6182738,06:00,22:00,56,6105
87,778112,6182675,06:00,22:00,176,6106
88,778107,6182615,06:00,22:00,86,6107
89,778074,6182345,06:00,22:00,116,6108
90,778052,6182340,06:00,22:00,56,6109
91,778050,6182336,06:00,22:00,206,6110
92,777997,6182312,06:00,22:00,166,6111
93,777978,6182231,06:00,22:00,176,6112
94,777995,6182184,06:00,22:00,116,6113
95,777843,6182262,06:00,22:00,56,6114
96,777901,6182282,06:00,22:00,116,6115
97,777925,6182289,11:00,22:00,56,6116
98,777925,6182289,11:00,22:00,56,6117
99,777943,6182294,06:00,22:00,196,6118
100,778105,6182359,06:00,22:00,116,6119
101,778105,6182359,06:00,22:00,146,6120
102,778136,6182371,06:00,22:00,176,6121
103,769533,6180424,13:00,18:00,40,6122
