Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;890;13627
1;3;890;13627
1;4;856;13480
1;5;856;13480
1;6;998;13634
1;7;998;13634
1;8;998;13634
1;9;985;13577
1;10;985;13577
1;11;985;13577
1;12;985;13577
1;13;985;13580
1;14;985;13580
1;15;985;13580
1;16;985;13580
1;17;985;13580
1;18;985;13580
1;19;934;13366
1;20;922;13316
1;21;938;13385
1;22;948;13424
1;23;908;13255
1;24;908;13255
1;25;908;13255
1;26;908;13255
1;27;1007;13670
1;28;1007;13670
1;29;1007;13670
1;30;985;13584
1;31;922;13316
1;32;944;13409
1;33;944;13409
1;34;944;13409
1;35;944;13409
1;36;944;13409
1;37;944;13409
1;38;1015;13710
1;39;1015;13710
1;40;1015;13710
1;41;1015;13710
1;42;1033;13776
1;43;1033;13776
1;44;1033;13776
1;45;1033;13776
1;46;1046;13833
1;47;1001;13649
1;48;1001;13649
1;49;1001;13649
1;50;1001;13649
1;51;893;13193
1;52;893;13193
1;53;893;13193
1;54;935;13373
1;55;983;13571
1;56;985;13580
1;57;985;13580
1;58;969;13512
1;59;969;13512
1;60;991;13605
1;61;1006;13664
1;62;1006;13664
1;63;1057;13874
1;64;1057;13874
1;65;997;13630
1;66;997;13630
1;67;997;13630
1;68;997;13630
1;69;878;13133
1;70;878;13133
1;71;878;13133
1;72;792;12525
1;73;792;12525
1;74;787;12421
1;75;787;12421
1;76;917;12776
1;77;919;12783
1;78;919;12783
1;79;963;12965
1;80;963;12965
1;81;976;13023
1;82;978;13030
1;83;978;13030
1;84;992;13089
1;85;994;13098
1;86;1009;13160
1;87;1011;13167
1;88;1027;13233
1;89;1027;13233
1;90;1044;13305
1;91;899;12698
1;92;899;12698
1;93;895;12678
1;94;895;12678
1;95;908;12731
1;96;908;12731
1;97;913;12754
1;98;926;12808
1;99;926;12808
1;100;793;12259
1;101;793;12262
1;102;762;11687
1;103;799;12014
1;104;804;12038
1;105;813;12074
1;106;798;12008
1;107;751;11818
1;108;773;11908
1;109;783;11778
1;110;779;11755
1;111;761;11680
1;112;730;11552
1;113;728;11725
1;114;718;11737
1;115;758;11243
1;116;782;11345
1;117;765;11275
1;118;765;11275
1;119;731;11130
1;120;744;11183
1;121;747;11197
1;122;753;11223
1;123;697;10989
1;124;697;10989
1;125;715;11064
1;126;695;10982
1;127;695;10982
1;128;723;11100
1;129;724;11103
1;130;737;11383
1;131;737;11383
1;132;736;11379
1;133;704;11249
1;134;715;11292
1;135;715;11292
1;136;715;11292
2;1;801;11620
2;2;0;0
2;3;0;0
