Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;560;7259
1;3;561;7262
1;4;546;7258
1;5;547;7275
1;6;549;7311
1;7;552;7368
1;8;564;7576
1;9;564;7576
1;10;564;7576
1;11;560;7500
1;12;557;7452
1;13;577;7781
1;14;575;7752
1;15;572;7703
1;16;572;7703
1;17;572;7703
1;18;585;7942
1;19;610;8136
1;20;630;8221
1;21;631;8223
1;22;631;8223
1;23;550;7334
1;24;594;7769
1;25;601;7800
1;26;606;7819
1;27;606;7819
1;28;617;7872
1;29;620;7885
1;30;620;7885
1;31;632;7935
1;32;628;7919
1;33;640;7967
1;34;595;7752
1;35;559;7478
1;36;559;7478
1;37;578;7334
1;38;578;7334
1;39;595;7407
1;40;591;7388
1;41;591;7388
1;42;562;7543
1;43;565;7595
1;44;607;7358
1;45;563;7270
1;46;576;7326
1;47;607;7455
1;48;608;7826
1;49;611;7839
1;50;619;8021
1;51;634;8081
1;52;641;8107
1;53;641;8107
1;54;641;8107
1;55;645;8125
1;56;670;8227
1;57;670;8227
1;58;673;8311
1;59;659;8251
1;60;659;8251
1;61;669;8291
1;62;669;8292
1;63;669;8292
1;64;669;8292
1;65;675;8318
1;66;675;8318
1;67;676;8322
1;68;680;8336
1;69;680;8336
1;70;680;8336
1;71;680;8336
1;72;683;8349
1;73;683;8349
1;74;658;8340
1;75;658;8340
1;76;658;8340
1;77;668;8379
1;78;668;8379
1;79;668;8379
1;80;668;8379
1;81;679;8425
1;82;683;8438
1;83;666;8212
1;84;666;8212
1;85;661;8189
1;86;661;8189
1;87;661;8189
1;88;650;8144
1;89;650;8144
1;90;650;8144
1;91;657;8338
1;92;676;8417
1;93;677;8418
1;94;656;8335
1;95;656;8335
1;96;656;8335
1;97;590;7896
1;98;585;7731
1;99;585;7731
1;100;586;7737
1;101;586;7737
1;102;615;7864
1;103;616;7868
1;104;617;7870
2;1;565;7324
2;2;0;0
2;3;0;2
2;4;24;161
2;5;25;178
2;6;27;214
2;7;30;271
2;8;42;479
2;9;42;479
2;10;42;479
2;11;38;403
2;12;35;355
2;13;55;684
2;14;53;655
2;15;50;606
2;16;50;606
2;17;50;606
2;18;63;845
2;19;88;1039
2;20;108;1124
2;21;109;1126
2;22;109;1126
2;23;28;237
2;24;72;672
2;25;79;703
2;26;84;722
2;27;84;722
2;28;95;775
2;29;98;788
2;30;98;788
2;31;110;838
2;32;106;822
2;33;118;870
2;34;56;234
2;35;37;381
2;36;37;381
2;37;38;159
2;38;38;159
2;39;55;232
2;40;51;213
2;41;51;213
2;42;40;446
2;43;43;498
2;44;84;351
2;45;23;95
2;46;36;151
2;47;67;280
2;48;86;729
2;49;89;742
2;50;97;924
2;51;112;984
2;52;119;1010
2;53;119;1010
2;54;119;1010
2;55;123;1028
2;56;148;1130
2;57;148;1130
2;58;155;1266
2;59;141;1206
2;60;141;1206
2;61;151;1246
2;62;151;1247
2;63;151;1247
2;64;151;1247
2;65;157;1273
2;66;157;1273
2;67;158;1277
2;68;162;1291
2;69;162;1291
2;70;162;1291
2;71;162;1291
2;72;165;1304
2;73;165;1304
2;74;136;1243
2;75;136;1243
2;76;136;1243
2;77;146;1282
2;78;146;1282
2;79;146;1282
2;80;146;1282
2;81;157;1328
2;82;161;1341
2;83;144;1115
2;84;144;1115
2;85;139;1092
2;86;139;1092
2;87;139;1092
2;88;128;1047
2;89;128;1047
2;90;128;1047
2;91;135;1241
2;92;154;1320
2;93;155;1321
2;94;134;1238
2;95;134;1238
2;96;134;1238
2;97;68;799
2;98;63;634
2;99;63;634
2;100;64;640
2;101;64;640
2;102;93;767
2;103;94;771
2;104;95;773
3;1;566;7327
3;2;0;2
3;3;0;0
3;4;25;164
3;5;26;181
3;6;28;217
3;7;31;274
3;8;43;482
3;9;43;482
3;10;43;482
3;11;39;406
3;12;36;358
3;13;56;687
3;14;54;658
3;15;51;609
3;16;51;609
3;17;51;609
3;18;64;848
3;19;89;1042
3;20;109;1127
3;21;110;1129
