Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,731272,6130629,06:00,22:00,56,2799
3,731164,6130444,06:00,09:30,116,2800
4,731058,6130565,06:00,22:00,56,2801
5,731078,6130494,06:00,22:00,56,2802
6,730883,6130510,06:00,22:00,56,2803
7,730851,6130558,06:00,22:00,76,2804
8,730763,6130283,06:00,22:00,56,2805
9,730864,6130303,06:00,22:00,56,2806
10,730741,6130347,06:00,22:00,56,2807
11,730708,6130446,06:00,22:00,56,2808
12,730708,6130446,06:00,22:00,56,2809
13,730708,6130446,06:00,22:00,56,2810
14,730404,6130509,06:00,22:00,176,2811
15,730323,6130546,06:00,22:00,56,2812
16,730245,6130513,06:00,22:00,76,2813
17,730244,6130454,06:00,22:00,206,2814
18,730244,6130454,06:00,22:00,86,2815
19,730244,6130454,06:00,10:00,76,2816
20,730253,6130291,06:00,22:00,56,2817
21,730269,6130247,06:00,22:00,56,2818
22,730422,6130374,06:00,22:00,76,2819
23,730410,6130372,06:00,22:00,56,2820
24,730609,6130326,06:00,22:00,56,2821
25,730309,6130471,06:00,22:00,96,2822
26,730309,6130471,06:00,22:00,206,2823
27,730309,6130471,06:00,22:00,106,2824
28,730309,6130471,06:00,22:00,106,2825
29,730301,6130637,06:00,10:00,116,2826
30,730120,6130950,06:00,22:00,86,2827
31,730120,6130950,06:00,22:00,116,2828
32,730197,6130825,06:00,22:00,56,2829
33,730242,6130820,06:00,22:00,56,2830
34,730198,6130753,06:00,22:00,56,2831
35,730079,6130780,06:00,22:00,56,2832
36,730012,6130632,06:00,22:00,56,2833
37,730061,6130651,06:00,22:00,176,2834
38,730088,6130520,06:00,22:00,116,2835
39,730030,6130711,08:00,16:00,40,2836
40,730030,6130711,06:00,22:00,40,2837
41,729987,6130681,06:00,22:00,56,2838
42,729916,6130562,06:00,22:00,56,2839
43,729964,6130670,06:00,22:00,56,2840
44,729964,6130670,06:00,22:00,76,2841
45,730079,6131017,06:00,22:00,56,2842
46,729929,6130789,06:00,22:00,56,2843
47,729790,6130946,06:00,22:00,56,2844
48,729748,6130958,06:00,22:00,116,2845
49,729749,6130951,06:00,22:00,76,2846
50,729745,6130942,06:00,22:00,76,2847
51,729739,6130929,06:00,22:00,116,2848
52,729736,6130928,06:00,22:00,96,2849
53,729727,6130912,06:00,22:00,56,2850
54,729706,6130829,06:00,22:00,96,2851
55,729706,6130829,06:00,22:00,76,2852
56,729720,6130808,06:00,22:00,56,2853
57,729732,6130799,06:00,22:00,56,2854
58,729739,6130793,06:00,22:00,56,2855
59,729728,6130774,06:00,22:00,276,2856
60,729727,6130771,06:00,22:00,76,2857
61,729490,6130741,06:00,22:00,116,2858
62,729474,6130774,06:00,22:00,56,2859
63,729548,6130732,06:00,22:00,86,2860
64,729535,6130746,06:00,22:00,276,2861
65,729535,6130746,06:00,22:00,40,2862
66,729535,6130746,08:00,16:00,40,2863
67,729573,6130783,06:00,22:00,56,2864
68,729615,6130808,06:00,22:00,56,2865
69,729611,6130872,06:00,22:00,116,2866
70,729632,6130873,06:00,22:00,56,2867
71,729666,6130812,06:00,22:00,166,2868
72,729661,6130833,06:00,22:00,76,2869
73,729670,6130841,06:00,22:00,56,2870
74,729678,6130845,09:00,12:00,86,2871
75,729682,6130843,06:00,22:00,40,2872
76,729822,6130544,06:00,22:00,40,2873
77,730055,6130365,06:00,22:00,86,2874
78,730035,6130408,06:00,22:00,56,2875
79,729964,6130507,06:00,22:00,56,2876
80,729936,6130587,06:00,22:00,86,2877
81,729772,6130924,06:00,22:00,86,2878
82,729800,6131029,06:00,22:00,86,2879
83,729677,6130876,06:00,22:00,136,2880
84,729686,6130867,06:00,22:00,96,2881
85,729685,6130865,06:00,22:00,40,2882
86,729834,6130758,06:00,22:00,56,2883
87,729834,6130758,06:00,22:00,56,2884
88,729850,6130739,06:00,22:00,76,2885
89,729862,6130736,06:00,22:00,56,2886
