Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;375;4734
1;3;375;4734
1;4;428;4952
1;5;699;9244
1;6;373;4293
1;7;373;4293
1;8;353;4001
1;9;353;4001
1;10;353;4001
1;11;347;3978
1;12;362;4720
1;13;387;4941
1;14;463;5161
1;15;387;4751
1;16;522;5320
1;17;532;5958
1;18;402;4735
1;19;403;4742
1;20;375;4618
1;21;411;4447
1;22;411;4447
1;23;411;4447
1;24;399;4395
1;25;570;6083
1;26;525;6014
1;27;524;6008
1;28;521;5998
1;29;564;5922
1;30;547;5988
1;31;540;5960
1;32;551;6004
1;33;519;5871
1;34;530;5919
1;35;518;5864
1;36;477;5320
1;37;459;5242
1;38;449;5206
1;39;428;4518
1;40;428;4519
1;41;430;4529
1;42;437;4557
1;43;440;4568
1;44;445;4591
1;45;457;4641
1;46;424;5095
1;47;405;4748
1;48;417;4475
1;49;417;4477
1;50;417;4477
1;51;415;4465
1;52;410;4442
1;53;410;4442
1;54;406;4427
1;55;519;5871
1;56;488;5739
1;57;505;5812
1;58;423;5473
1;59;445;5565
1;60;440;5545
1;61;442;5551
1;62;473;5681
1;63;514;5473
1;64;539;5576
1;65;576;5969
1;66;570;5944
1;67;516;5717
1;68;543;5831
1;69;510;5696
1;70;477;5557
1;71;509;5691
1;72;451;5452
1;73;406;5262
1;74;404;5252
1;75;481;5576
1;76;509;5690
1;77;516;5716
1;78;701;6490
1;79;628;6188
1;80;559;5898
1;81;567;5932
1;82;502;5658
1;83;441;5409
1;84;460;5849
1;85;455;5826
1;86;725;7317
1;87;721;7302
1;88;720;7297
1;89;747;7412
1;90;688;7158
1;91;686;7150
1;92;697;7196
1;93;686;7150
1;94;672;7086
1;95;674;7095
1;96;705;7223
1;97;699;7199
1;98;724;7301
1;99;561;6622
1;100;606;6809
1;101;589;6741
1;102;503;6386
1;103;542;6554
1;104;455;5649
1;105;447;5615
1;106;456;5612
1;107;497;5780
1;108;483;5765
1;109;483;5764
1;110;479;5749
1;111;247;2211
1;112;242;2250
1;113;210;2231
1;114;260;2424
1;115;287;2533
1;116;346;2782
1;117;328;2706
1;118;319;2668
1;119;276;2490
1;120;216;2318
1;121;263;2648
1;122;292;2769
1;123;333;2942
1;124;367;3079
1;125;342;2658
1;126;336;2635
1;127;352;2698
1;128;340;2967
1;129;289;2436
1;130;289;2436
1;131;328;2598
1;132;404;5252
2;1;373;4666
2;2;0;0
2;3;0;0
2;4;65;270
2;5;393;5175
2;6;376;5375
2;7;376;5375
2;8;356;5083
2;9;356;5083
2;10;356;5083
2;11;350;5060
2;12;303;4762
2;13;308;4665
2;14;400;5143
2;15;340;4985
2;16;475;5554
2;17;499;6414
2;18;369;5191
2;19;370;5198
2;20;342;5074
2;21;400;5325
2;22;400;5325
2;23;400;5325
2;24;402;5477
2;25;255;1718
2;26;188;1438
2;27;187;1432
2;28;184;1422
2;29;227;1346
2;30;250;1698
2;31;257;1725
2;32;263;1495
2;33;380;4573
2;34;391;4621
2;35;379;4566
2;36;380;1985
2;37;380;4966
2;38;370;4930
2;39;408;5358
2;40;408;5359
2;41;410;5369
2;42;417;5397
2;43;420;5408
2;44;425;5431
2;45;437;5481
2;46;345;4819
2;47;372;5204
2;48;393;5297
2;49;387;5270
2;50;387;5270
2;51;385;5258
2;52;380;5235
2;53;380;5235
2;54;376;5222
2;55;380;4573
2;56;349;4441
2;57;366;4514
2;58;284;4175
2;59;306;4267
2;60;301;4247
2;61;303;4253
2;62;334;4383
2;63;331;1780
2;64;307;1677
2;65;239;1393
2;66;233;1368
2;67;179;1141
2;68;206;1255
2;69;173;1120
2;70;140;981
2;71;172;1115
2;72;114;876
2;73;69;686
2;74;67;676
2;75;144;1000
2;76;172;1114
2;77;179;1140
2;78;364;1914
2;79;291;1612
2;80;222;1322
2;81;230;1356
2;82;165;1082
2;83;104;833
2;84;123;1273
2;85;118;1250
2;86;388;2741
2;87;384;2726
2;88;383;2721
2;89;410;2836
2;90;351;2582
2;91;349;2574
2;92;360;2620
2;93;349;2574
2;94;335;2510
2;95;337;2519
2;96;368;2647
2;97;362;2623
2;98;387;2725
2;99;224;2046
2;100;269;2233
2;101;252;2165
2;102;166;1810
2;103;205;1978
2;104;288;2312
2;105;296;2348
2;106;317;4314
2;107;327;2476
2;108;309;2402
2;109;310;2403
2;110;313;2418
2;111;250;3293
2;112;245;3332
2;113;213;3313
2;114;263;3506
2;115;290;3615
2;116;349;3864
2;117;331;3788
2;118;322;3750
2;119;279;3572
2;120;219;3400
2;121;266;3730
2;122;295;3851
2;123;336;4024
2;124;370;4161
2;125;345;3740
2;126;339;3717
2;127;355;3780
2;128;343;4049
2;129;292;3518
2;130;292;3518
2;131;331;3680
2;132;67;676
3;1;373;4666
3;2;0;0
3;3;0;0
3;4;65;270
3;5;393;5175
3;6;376;5375
3;7;376;5375
3;8;356;5083
3;9;356;5083
3;10;356;5083
3;11;350;5060
3;12;303;4762
3;13;308;4665
3;14;400;5143
3;15;340;4985
3;16;475;5554
3;17;499;6414
3;18;369;5191
3;19;370;5198
3;20;342;5074
3;21;400;5325
3;22;400;5325
3;23;400;5325
3;24;402;5477
3;25;255;1718
3;26;188;1438
3;27;187;1432
3;28;184;1422
3;29;227;1346
3;30;250;1698
3;31;257;1725
3;32;263;1495
3;33;380;4573
3;34;391;4621
3;35;379;4566
3;36;380;1985
3;37;380;4966
3;38;370;4930
3;39;408;5358
3;40;408;5359
3;41;410;5369
3;42;417;5397
3;43;420;5408
3;44;425;5431
3;45;437;5481
3;46;345;4819
3;47;372;5204
3;48;393;5297
3;49;387;5270
3;50;387;5270
3;51;385;5258
3;52;380;5235
3;53;380;5235
3;54;376;5222
3;55;380;4573
3;56;349;4441
3;57;366;4514
3;58;284;4175
3;59;306;4267
3;60;301;4247
3;61;303;4253
3;62;334;4383
3;63;331;1780
3;64;307;1677
3;65;239;1393
3;66;233;1368
