Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,629808,6231623,06:00,22:00,116,5982
3,629809,6231626,06:00,22:00,146,5983
4,629803,6231510,06:00,22:00,156,5984
5,629797,6231494,06:00,22:00,56,5985
6,629785,6231459,06:00,22:00,56,5986
7,629766,6231405,06:00,22:00,56,5987
8,629703,6231208,06:00,22:00,86,5988
9,629703,6231208,06:00,22:00,206,5989
10,629703,6231208,06:00,22:00,146,5990
11,629724,6231280,06:00,22:00,176,5991
12,629739,6231325,06:00,22:00,56,5992
13,629654,6231009,06:00,22:00,146,5993
14,629661,6231037,06:00,22:00,146,5994
15,629672,6231085,06:00,22:00,86,5995
16,629672,6231085,06:00,22:00,86,5996
17,629672,6231085,06:00,22:00,176,5997
18,629634,6230849,06:00,22:00,86,5998
19,629572,6230712,06:00,22:00,56,5999
20,629506,6230763,06:00,22:00,86,6000
21,629505,6230764,06:00,22:00,116,6001
22,629505,6230764,06:00,22:00,106,6002
23,629777,6231438,06:00,22:00,56,6003
24,629606,6231161,06:00,22:00,76,6004
25,629609,6231193,06:00,22:00,56,6005
26,629609,6231212,06:00,22:00,56,6006
27,629609,6231212,06:00,22:00,86,6007
28,629635,6231237,06:00,22:00,76,6008
29,629640,6231252,06:00,22:00,76,6009
30,629640,6231252,06:00,22:00,56,6010
31,629608,6231304,06:00,22:00,86,6011
32,629648,6231304,06:00,22:00,56,6012
33,629667,6231347,06:00,22:00,76,6013
34,629654,6231558,06:00,22:00,116,6014
35,629695,6231376,06:00,22:00,56,6015
36,629695,6231376,06:00,22:00,146,6016
37,629732,6231488,06:00,22:00,116,6017
38,629732,6231488,06:00,22:00,86,6018
39,629689,6231459,06:00,22:00,176,6019
40,629711,6231438,06:00,22:00,146,6020
41,629711,6231438,06:00,22:00,206,6021
42,629638,6231410,09:00,12:00,40,6022
43,629603,6231447,06:00,22:00,56,6023
44,629773,6231597,06:00,22:00,146,6024
45,629759,6231545,06:00,22:00,146,6025
46,629725,6231515,06:00,22:00,56,6026
47,629721,6231601,06:00,22:00,116,6027
48,629625,6231097,06:00,22:00,86,6028
49,629590,6231058,06:00,22:00,146,6029
50,629544,6231005,06:00,22:00,56,6030
51,629439,6230955,06:00,22:00,76,6031
52,629422,6230937,06:00,22:00,96,6032
53,629422,6230937,09:00,12:00,40,6033
54,629422,6230937,09:00,12:00,40,6034
55,629409,6230923,06:00,22:00,176,6035
56,629329,6230988,06:00,22:00,56,6036
57,629329,6230988,06:00,22:00,96,6037
58,629304,6231022,06:00,22:00,56,6038
59,629292,6231075,06:00,22:00,136,6039
60,629292,6231075,06:00,22:00,86,6040
61,629274,6231054,06:00,22:00,86,6041
62,629274,6231057,06:00,22:00,106,6042
63,629274,6231057,06:00,22:00,116,6043
64,629274,6231057,06:00,22:00,116,6044
65,629248,6231054,06:00,22:00,86,6045
66,629248,6231054,06:00,22:00,106,6046
67,629243,6231057,00:00,11:00,76,6047
68,629229,6231056,10:00,12:00,40,6048
69,629229,6231056,06:00,22:00,56,6049
70,629229,6231056,06:00,22:00,146,6050
71,629229,6231056,06:00,22:00,56,6051
72,629216,6231058,06:00,22:00,56,6052
73,629216,6231058,06:00,22:00,56,6053
74,629430,6230856,06:00,22:00,176,6054
75,629430,6230856,06:00,22:00,116,6055
76,629430,6230856,06:00,22:00,116,6056
77,629403,6230885,06:00,22:00,116,6057
78,629403,6230885,06:00,22:00,116,6058
79,629403,6230885,06:00,22:00,106,6059
80,629403,6230885,06:00,22:00,56,6060
81,629369,6230916,06:00,22:00,56,6061
82,629360,6230926,06:00,22:00,136,6062
83,629341,6230977,06:00,22:00,76,6063
84,629341,6230977,09:00,12:00,40,6064
85,629360,6230963,09:00,12:00,40,6065
86,629360,6230963,06:00,22:00,76,6066
87,629360,6230963,06:00,22:00,116,6067
88,629397,6230916,06:00,22:00,40,6068
89,629397,6230916,06:00,22:00,166,6069
90,629397,6230916,06:00,22:00,436,6070
91,629491,6230883,06:00,22:00,116,6071
92,629557,6230914,06:00,22:00,116,6072
93,629557,6230913,06:00,22:00,106,6073
94,629567,6230922,06:00,22:00,106,6074
95,629567,6230922,06:00,22:00,86,6075
96,629567,6230922,06:00,22:00,96,6076
97,629603,6230938,06:00,22:00,96,6077
98,629624,6231137,06:00,22:00,56,6078
99,629624,6231137,06:00,22:00,116,6079
100,629619,6231141,06:00,22:00,86,6080
101,629619,6231141,06:00,22:00,116,6081
102,629622,6231255,06:00,22:00,56,6082
103,629624,6231258,06:00,22:00,86,6083
104,629625,6231260,06:00,22:00,116,6084
