Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,771729,6180788,08:00,18:00,40,13685
3,772906,6179766,13:00,21:00,40,13686
4,769533,6180424,07:15,10:00,40,13687
5,769533,6180424,13:00,21:00,40,13688
6,771746,6180654,06:00,22:00,136,13689
7,771744,6180695,06:00,22:00,56,13690
8,771674,6180676,06:00,22:00,56,13691
9,771675,6180635,06:00,22:00,86,13692
10,771675,6180635,06:00,22:00,86,13693
11,771742,6180825,06:00,22:00,116,13694
12,771742,6180825,06:00,22:00,76,13695
13,771742,6180825,06:00,22:00,206,13696
14,771742,6180825,06:00,22:00,206,13697
15,771742,6180825,06:00,22:00,206,13698
16,771742,6180825,06:00,22:00,176,13699
17,771742,6180825,06:00,22:00,206,13700
18,771890,6180822,06:00,22:00,40,13701
19,771890,6180822,00:00,13:00,40,13702
20,772010,6180898,06:00,22:00,56,13703
21,771908,6180747,06:00,22:00,56,13704
22,771907,6180655,06:00,22:00,86,13705
23,771899,6180706,06:00,22:00,86,13706
24,771891,6180758,06:00,22:00,86,13707
25,772033,6180611,06:00,22:00,56,13708
26,772030,6180629,06:00,22:00,56,13709
27,772108,6180792,06:00,22:00,56,13710
28,772125,6180663,06:00,22:00,56,13711
29,772325,6180758,06:00,22:00,56,13712
30,772277,6180860,06:00,22:00,56,13713
31,772325,6180752,06:00,22:00,56,13714
32,772572,6180863,06:00,22:00,76,13715
33,772609,6180863,06:00,22:00,56,13716
34,772609,6180863,06:00,22:00,56,13717
35,772723,6180588,06:00,22:00,56,13718
36,772747,6180567,06:00,22:00,86,13719
37,772825,6181002,00:00,13:00,40,13720
38,772850,6180835,06:00,22:00,56,13721
39,772812,6180839,06:00,22:00,76,13722
40,772800,6180766,06:00,22:00,56,13723
41,772799,6180676,06:00,22:00,56,13724
42,772834,6180750,06:00,22:00,56,13725
43,772977,6180816,06:00,22:00,56,13726
44,772958,6180725,06:00,22:00,56,13727
45,772801,6180623,06:00,22:00,56,13728
46,772801,6180623,06:00,22:00,76,13729
47,772801,6180623,10:00,18:00,40,13730
48,772797,6180355,06:00,22:00,86,13731
49,772738,6180343,06:00,22:00,86,13732
50,772718,6180353,06:00,22:00,86,13733
51,772718,6180353,06:00,22:00,116,13734
52,772715,6180351,06:00,22:00,86,13735
53,772797,6180332,06:00,22:00,86,13736
54,772747,6180295,06:00,22:00,86,13737
55,772747,6180295,06:00,22:00,56,13738
56,772733,6180294,06:00,22:00,56,13739
57,772727,6180265,06:00,22:00,86,13740
58,772978,6180247,06:00,22:00,76,13741
59,772983,6180337,06:00,22:00,56,13742
60,771783,6180723,06:00,22:00,86,13743
