Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;331;3179
1;3;331;3179
1;4;335;2985
1;5;361;3096
1;6;361;3096
1;7;368;3126
1;8;400;3467
1;9;327;3165
1;10;316;2909
1;11;316;2909
1;12;405;3489
1;13;350;3049
1;14;346;2912
1;15;355;2951
1;16;364;2989
1;17;369;3011
1;18;374;3030
1;19;453;3361
1;20;413;3813
1;21;383;3684
1;22;404;3774
1;23;425;4076
1;24;425;4076
1;25;467;4252
1;26;467;4252
1;27;597;4789
1;28;710;5265
1;29;544;4576
1;30;556;4628
1;31;536;4543
1;32;498;4383
1;33;446;4168
1;34;389;3928
1;35;545;4296
1;36;545;4296
1;37;531;4239
1;38;517;4175
1;39;530;4231
1;40;519;3754
1;41;467;3537
1;42;467;3537
1;43;460;3719
1;44;478;4018
1;45;430;3815
1;46;407;3719
1;47;378;3602
1;48;404;3706
1;49;441;3861
1;50;441;3861
1;51;441;3861
1;52;403;3482
1;53;420;3551
1;54;411;3517
1;55;395;3450
1;56;371;3348
1;57;347;3037
1;58;373;3360
1;59;375;3367
1;60;375;3367
1;61;359;3297
1;62;345;3240
1;63;345;3240
1;64;339;3216
1;65;337;3205
1;66;424;4350
1;67;418;4322
1;68;573;4482
1;69;504;4192
1;70;732;5147
1;71;743;5194
1;72;773;5322
1;73;709;5048
1;74;708;5045
1;75;677;4914
1;76;670;4888
1;77;636;4738
1;78;581;4515
1;79;584;4529
1;80;594;4564
1;81;594;4564
1;82;594;4564
1;83;594;4564
1;84;601;4599
1;85;481;4101
1;86;371;3019
2;1;331;3171
2;2;0;0
2;3;0;0
2;4;53;222
2;5;142;815
2;6;142;815
2;7;149;845
2;8;75;314
2;9;34;142
2;10;85;356
2;11;85;356
2;12;80;336
2;13;79;332
2;14;151;1045
2;15;160;1084
2;16;169;1122
2;17;173;725
2;18;168;706
2;19;226;945
2;20;160;958
2;21;130;829
2;22;151;919
2;23;172;1221
2;24;172;1221
2;25;214;1397
2;26;214;1397
2;27;344;1934
2;28;457;2410
2;29;291;1721
2;30;303;1773
2;31;283;1688
2;32;245;1528
2;33;193;1313
2;34;136;1073
2;35;292;1441
2;36;292;1441
2;37;278;1384
2;38;264;1320
2;39;259;1081
2;40;220;918
2;41;145;607
2;42;145;607
2;43;135;566
2;44;192;799
2;45;177;960
2;46;154;864
2;47;125;747
2;48;134;562
2;49;120;501
2;50;120;501
2;51;120;501
2;52;78;329
2;53;95;398
2;54;86;364
2;55;70;297
2;56;46;195
2;57;76;320
2;58;80;337
2;59;82;344
2;60;82;344
2;61;66;274
2;62;52;217
2;63;52;217
2;64;86;361
2;65;84;350
2;66;171;1495
2;67;165;1467
2;68;320;1627
2;69;251;1337
2;70;479;2292
2;71;490;2339
2;72;520;2467
2;73;456;2193
2;74;455;2190
2;75;424;2059
2;76;417;2033
2;77;383;1883
2;78;328;1660
2;79;331;1674
2;80;341;1709
2;81;341;1709
2;82;341;1709
2;83;341;1709
2;84;348;1744
2;85;228;1246
2;86;151;636
3;1;331;3171
3;2;0;0
3;3;0;0
3;4;53;222
3;5;142;815
3;6;142;815
3;7;149;845
3;8;75;314
3;9;34;142
3;10;85;356
3;11;85;356
3;12;80;336
3;13;79;332
3;14;151;1045
3;15;160;1084
3;16;169;1122
3;17;173;725
3;18;168;706
3;19;226;945
3;20;160;958
3;21;130;829
3;22;151;919
3;23;172;1221
3;24;172;1221
3;25;214;1397
3;26;214;1397
3;27;344;1934
3;28;457;2410
3;29;291;1721
3;30;303;1773
3;31;283;1688
3;32;245;1528
3;33;193;1313
3;34;136;1073
3;35;292;1441
3;36;292;1441
3;37;278;1384
3;38;264;1320
3;39;259;1081
3;40;220;918
3;41;145;607
3;42;145;607
3;43;135;566
3;44;192;799
3;45;177;960
3;46;154;864
3;47;125;747
3;48;134;562
3;49;120;501
3;50;120;501
3;51;120;501
3;52;78;329
3;53;95;398
3;54;86;364
3;55;70;297
3;56;46;195
3;57;76;320
3;58;80;337
3;59;82;344
3;60;82;344
3;61;66;274
3;62;52;217
3;63;52;217
3;64;86;361
3;65;84;350
3;66;171;1495
3;67;165;1467
3;68;320;1627
3;69;251;1337
3;70;479;2292
3;71;490;2339
3;72;520;2467
3;73;456;2193
3;74;455;2190
3;75;424;2059
3;76;417;2033
3;77;383;1883
3;78;328;1660
3;79;331;1674
3;80;341;1709
3;81;341;1709
3;82;341;1709
3;83;341;1709
3;84;348;1744
3;85;228;1246
3;86;151;636
4;1;335;2977
4;2;53;222
4;3;53;222
4;4;0;0
4;5;108;453
4;6;108;453
4;7;115;483
4;8;94;389
4;9;20;82
4;10;33;136
4;11;33;136
4;12;88;365
4;13;27;112
4;14;155;851
4;15;164;890
4;16;173;928
4;17;178;950
4;18;183;969
4;19;241;1011
4;20;175;1024
4;21;145;895
4;22;166;985
4;23;187;1287
4;24;187;1287
4;25;229;1463
4;26;229;1463
4;27;359;2000
4;28;472;2476
4;29;306;1787
4;30;318;1839
4;31;298;1754
4;32;260;1594
4;33;208;1379
4;34;151;1139
4;35;307;1507
4;36;307;1507
4;37;293;1450
4;38;279;1386
4;39;288;1201
4;40;249;1038
4;41;187;776
4;42;187;776
4;43;177;735
4;44;234;968
4;45;192;1026
4;46;169;930
4;47;140;813
4;48;166;917
4;49;162;670
4;50;162;670
4;51;162;670
4;52;120;498
4;53;137;567
4;54;128;533
4;55;112;466
4;56;93;391
4;57;24;100
4;58;95;403
4;59;97;410
4;60;97;410
4;61;81;340
4;62;67;283
4;63;67;283
4;64;101;427
4;65;99;416
4;66;186;1561
4;67;180;1533
4;68;335;1693
4;69;266;1403
4;70;494;2358
4;71;505;2405
4;72;535;2533
4;73;471;2259
4;74;470;2256
4;75;439;2125
4;76;432;2099
4;77;398;1949
4;78;343;1726
4;79;346;1740
4;80;356;1775
4;81;356;1775
4;82;356;1775
4;83;356;1775
4;84;363;1810
4;85;243;1312
4;86;166;702
5;1;361;3088
5;2;142;815
5;3;142;815
5;4;108;453
5;5;0;0
5;6;0;0
5;7;8;32
5;8;107;451
5;9;127;533
5;10;89;377
5;11;89;377
5;12;101;427
5;13;123;517
5;14;181;962
5;15;190;1001
5;16;199;1039
5;17;204;1061
5;18;209;1080
5;19;288;1411
5;20;224;1449
5;21;194;1320
5;22;215;1410
5;23;236;1712
5;24;236;1712
5;25;278;1888
5;26;278;1888
5;27;408;2425
5;28;521;2901
5;29;355;2212
5;30;367;2264
5;31;347;2179
5;32;309;2019
5;33;257;1804
5;34;200;1564
5;35;332;1388
5;36;332;1388
5;37;318;1331
5;38;247;1033
5;39;233;977
5;40;194;814
5;41;142;597
5;42;142;597
5;43;190;797
5;44;227;948
5;45;238;996
5;46;215;900
5;47;189;1238
5;48;189;793
5;49;175;732
5;50;175;732
5;51;175;732
5;52;133;560
5;53;150;629
5;54;141;595
5;55;125;528
5;56;135;569
5;57;120;505
5;58;184;996
5;59;186;1003
5;60;186;1003
5;61;170;933
5;62;156;876
5;63;156;876
5;64;150;852
5;65;148;841
5;66;235;1986
5;67;229;1958
5;68;384;2118
5;69;315;1828
5;70;543;2783
5;71;554;2830
5;72;584;2958
5;73;520;2684
