Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,731172,6134102,06:00,22:00,76,3366
3,731052,6133871,06:00,22:00,76,3367
4,731001,6133939,06:00,22:00,56,3368
5,731032,6133787,06:00,22:00,56,3369
6,730913,6133776,06:00,22:00,56,3370
7,730909,6133797,06:00,22:00,56,3371
8,730890,6133830,06:00,22:00,56,3372
9,730866,6133724,06:00,22:00,56,3373
10,731120,6133627,06:00,22:00,56,3374
11,731194,6133722,06:00,22:00,56,3375
12,731472,6133544,06:00,22:00,56,3376
13,730932,6134090,06:00,22:00,86,3377
14,730675,6133707,06:00,22:00,56,3378
15,737930,6109553,06:00,22:00,56,3379
16,738198,6109123,06:00,22:00,56,3380
17,738259,6109189,06:00,22:00,40,3381
18,738259,6109189,06:00,09:30,40,3382
19,738340,6109242,06:00,22:00,56,3383
20,738439,6109247,06:00,22:00,56,3384
21,738519,6109179,06:00,22:00,56,3385
22,738149,6109280,06:00,22:00,56,3386
23,738139,6109109,06:00,22:00,76,3387
24,738157,6108973,06:00,22:00,56,3388
25,737947,6108916,06:00,22:00,56,3389
26,738257,6108969,06:00,22:00,76,3390
27,738446,6108817,06:00,22:00,56,3391
28,738701,6108657,06:00,22:00,56,3392
29,738741,6108688,06:00,22:00,56,3393
30,738620,6108924,06:00,22:00,56,3394
31,738779,6108937,06:00,22:00,56,3395
32,739027,6109012,06:00,22:00,56,3396
33,738929,6108899,06:00,22:00,76,3397
34,738883,6108711,06:00,22:00,56,3398
35,738883,6108711,06:00,22:00,56,3399
36,738883,6108711,06:00,22:00,56,3400
37,738866,6108470,06:00,22:00,56,3401
38,739107,6108232,06:00,11:30,96,3402
39,739215,6108143,06:00,22:00,136,3403
40,739121,6107975,06:00,11:30,156,3404
41,739263,6108000,06:00,11:30,76,3405
42,739180,6107787,06:00,22:00,56,3406
43,738944,6108030,06:00,22:00,56,3407
44,738768,6108233,06:00,22:00,76,3408
45,738353,6107361,06:00,22:00,56,3409
46,739462,6107524,06:00,22:00,96,3410
47,739415,6107825,06:00,22:00,116,3411
48,739415,6107825,06:00,22:00,56,3412
49,739410,6107434,06:00,22:00,116,3413
50,739456,6107405,06:00,22:00,56,3414
51,739456,6107405,06:00,22:00,56,3415
52,739521,6107814,06:00,22:00,56,3416
53,739497,6107906,06:00,11:30,56,3417
54,739395,6108099,06:00,11:30,56,3418
55,739570,6108891,06:00,22:00,56,3419
56,739296,6108881,06:00,22:00,56,3420
57,739447,6108835,06:00,22:00,56,3421
58,739400,6109211,06:00,22:00,76,3422
59,739364,6109240,06:00,22:00,56,3423
60,739227,6109132,06:00,22:00,56,3424
61,739268,6109135,06:00,22:00,56,3425
62,738518,6109541,06:00,22:00,56,3426
63,738224,6109523,06:00,22:00,56,3427
64,737201,6111435,06:00,22:00,96,3428
65,737443,6111821,06:00,22:00,56,3429
66,737439,6112757,06:00,22:00,56,3430
67,737686,6112755,06:00,22:00,56,3431
68,737918,6113049,06:00,22:00,56,3432
69,739694,6113718,06:00,22:00,56,3433
70,739962,6113706,06:00,22:00,56,3434
71,737451,6112849,06:00,22:00,56,3435
72,737073,6113046,06:00,22:00,56,3436
73,736461,6112834,06:00,22:00,56,3437
74,735317,6111497,06:00,22:00,56,3438
75,735277,6111539,06:00,22:00,56,3439
76,734724,6111945,06:00,22:00,56,3440
77,734279,6113338,06:00,22:00,96,3441
78,738259,6109189,06:00,09:30,40,3442
