Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,629770,6231560,06:00,22:00,176,10131
3,629806,6231620,06:00,22:00,146,10132
4,629808,6231623,06:00,22:00,76,10133
5,629808,6231623,06:00,22:00,116,10134
6,629791,6231476,06:00,22:00,56,10135
7,629772,6231422,06:00,22:00,76,10136
8,629717,6231258,06:00,22:00,116,10137
9,629717,6231258,06:00,22:00,56,10138
10,629739,6231325,06:00,22:00,56,10139
11,629703,6231208,06:00,22:00,86,10140
12,629692,6231168,06:00,22:00,86,10141
13,629661,6231037,06:00,22:00,176,10142
14,629672,6231085,06:00,22:00,176,10143
15,629672,6231085,06:00,22:00,116,10144
16,629638,6230911,06:00,22:00,76,10145
17,629638,6230911,06:00,22:00,56,10146
18,629598,6230940,06:00,22:00,136,10147
19,629636,6230877,06:00,22:00,76,10148
20,629636,6230877,06:00,22:00,116,10149
21,629632,6230764,06:00,22:00,206,10150
22,629526,6230752,06:00,22:00,116,10151
23,629535,6230714,06:00,22:00,56,10152
24,629535,6230714,06:00,22:00,56,10153
25,629500,6230776,06:00,22:00,146,10154
26,629500,6230776,06:00,22:00,146,10155
27,629549,6230733,06:00,22:00,116,10156
28,629549,6230733,06:00,22:00,116,10157
29,629505,6230764,06:00,22:00,176,10158
30,629505,6230764,06:00,22:00,56,10159
31,629505,6230764,06:00,22:00,86,10160
32,629439,6230955,06:00,22:00,56,10161
33,629439,6230955,06:00,22:00,56,10162
34,629422,6230937,09:00,12:00,40,10163
35,629422,6230937,06:00,22:00,76,10164
36,629403,6230885,06:00,22:00,56,10165
37,629403,6230885,06:00,22:00,56,10166
38,629403,6230885,09:00,12:00,40,10167
39,629347,6230939,06:00,22:00,166,10168
40,629390,6230900,06:00,22:00,86,10169
41,629390,6230900,06:00,22:00,196,10170
42,629326,6230957,06:00,22:00,56,10171
43,629397,6230916,06:00,22:00,40,10172
44,629397,6230916,06:00,22:00,356,10173
45,629397,6230916,06:00,22:00,166,10174
46,629374,6230953,06:00,22:00,166,10175
47,629374,6230953,06:00,22:00,56,10176
48,629329,6230988,06:00,22:00,56,10177
49,629329,6230988,06:00,22:00,196,10178
50,629353,6230969,06:00,22:00,56,10179
51,629326,6230989,06:00,22:00,86,10180
52,629341,6230977,09:00,12:00,40,10181
53,629341,6230977,06:00,22:00,56,10182
54,629341,6230977,06:00,22:00,86,10183
55,629298,6230998,06:00,22:00,136,10184
56,629304,6231022,06:00,22:00,56,10185
57,629274,6231057,06:00,22:00,116,10186
58,629274,6231057,06:00,22:00,56,10187
59,629243,6231057,06:00,22:00,146,10188
60,629243,6231057,06:00,22:00,56,10189
61,629229,6231056,06:00,22:00,56,10190
62,629229,6231056,10:00,12:00,40,10191
63,629229,6231056,06:00,22:00,76,10192
64,629360,6230963,09:00,12:00,40,10193
65,629360,6230963,06:00,22:00,86,10194
66,629360,6230963,06:00,22:00,56,10195
67,629567,6230922,06:00,22:00,136,10196
68,629567,6230922,06:00,22:00,76,10197
69,629557,6230913,06:00,22:00,116,10198
70,629557,6230913,06:00,22:00,116,10199
71,629557,6230913,06:00,22:00,116,10200
72,629557,6230913,06:00,22:00,56,10201
73,629557,6230913,06:00,22:00,86,10202
74,629559,6230820,06:00,22:00,86,10203
75,629624,6231137,06:00,22:00,116,10204
76,629600,6231102,06:00,22:00,56,10205
77,629609,6231193,06:00,22:00,56,10206
78,629609,6231202,06:00,22:00,86,10207
79,629609,6231212,06:00,22:00,116,10208
80,629609,6231212,06:00,22:00,56,10209
81,629640,6231252,06:00,22:00,136,10210
82,629625,6231260,06:00,22:00,116,10211
83,629603,6230938,06:00,22:00,56,10212
84,629618,6231247,06:00,22:00,56,10213
85,629630,6231271,06:00,22:00,56,10214
86,629649,6231272,06:00,22:00,86,10215
87,629648,6231304,06:00,22:00,116,10216
88,629675,6231296,06:00,22:00,56,10217
89,629663,6231338,06:00,22:00,56,10218
90,629632,6231272,06:00,22:00,56,10219
91,629709,6231586,06:00,22:00,146,10220
92,629709,6231586,06:00,22:00,116,10221
93,629739,6231621,06:00,22:00,56,10222
94,629722,6231633,06:00,22:00,116,10223
95,629726,6231517,06:00,22:00,146,10224
96,629752,6231533,06:00,22:00,176,10225
97,629752,6231533,06:00,22:00,56,10226
98,629758,6231539,06:00,22:00,86,10227
99,629765,6231551,06:00,22:00,56,10228
100,629732,6231488,06:00,22:00,136,10229
101,629724,6231468,06:00,22:00,86,10230
102,629719,6231457,06:00,22:00,86,10231
103,629697,6231409,06:00,22:00,56,10232
104,629693,6231461,06:00,22:00,176,10233
105,629678,6231465,06:00,22:00,56,10234
106,629572,6231510,06:00,22:00,56,10235
107,629572,6231510,06:00,22:00,116,10236
108,629638,6231410,06:00,22:00,56,10237
109,629638,6231410,09:00,12:00,40,10238
110,629340,6230866,06:00,22:00,56,10239
