Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,731356,6130765,06:00,22:00,40,4314
3,731356,6130765,10:00,12:30,40,4315
4,729735,6129082,10:00,12:30,40,4316
5,730901,6130988,06:00,08:30,40,4317
6,730901,6130988,06:00,22:00,40,4318
7,731339,6130832,06:00,22:00,56,4319
8,731350,6130805,06:00,22:00,56,4320
9,731713,6130237,06:00,22:00,56,4321
10,731809,6130307,06:00,22:00,56,4322
11,731801,6130476,06:00,22:00,56,4323
12,731818,6130492,06:00,22:00,56,4324
13,731831,6130498,06:00,22:00,56,4325
14,731795,6130472,06:00,22:00,56,4326
15,731730,6130809,06:00,22:00,216,4327
16,731730,6130809,06:00,22:00,206,4328
17,731720,6130882,06:00,22:00,86,4329
18,731720,6130882,06:00,22:00,86,4330
19,731720,6130882,06:00,22:00,146,4331
20,731720,6130882,06:00,22:00,146,4332
21,731770,6130882,06:00,22:00,116,4333
22,731863,6130989,06:00,22:00,96,4334
23,731736,6131143,06:00,22:00,86,4335
24,732009,6130965,06:00,22:00,76,4336
25,731598,6131216,06:00,22:00,56,4337
26,731657,6130918,06:00,22:00,56,4338
27,731582,6131114,06:00,22:00,86,4339
28,731602,6131083,06:00,22:00,56,4340
29,731620,6131127,06:00,22:00,206,4341
30,731638,6131065,06:00,22:00,56,4342
31,731535,6130994,06:00,22:00,56,4343
32,731497,6131133,06:00,22:00,56,4344
33,731473,6131230,06:00,22:00,56,4345
34,731432,6131116,06:00,22:00,56,4346
35,731378,6130953,06:00,22:00,76,4347
36,731273,6131039,06:00,22:00,86,4348
37,731244,6130986,06:00,22:00,56,4349
38,731208,6131091,06:00,22:00,116,4350
39,731174,6131080,06:00,22:00,136,4351
40,731066,6131040,06:00,22:00,96,4352
41,731030,6131029,06:00,22:00,116,4353
42,731033,6131181,06:00,22:00,116,4354
43,731024,6131283,06:00,22:00,56,4355
44,730990,6131247,06:00,22:00,56,4356
45,730940,6131225,06:00,22:00,56,4357
46,730969,6131231,06:00,22:00,116,4358
47,730883,6131153,06:00,22:00,86,4359
48,730970,6131109,06:00,22:00,56,4360
49,730776,6131026,06:00,22:00,56,4361
50,730542,6131180,06:00,22:00,56,4362
51,730721,6131215,06:00,22:00,86,4363
52,730786,6131173,06:00,22:00,40,4364
53,730908,6131009,06:00,22:00,56,4365
54,730946,6130950,06:00,22:00,40,4366
55,730963,6130919,06:00,22:00,76,4367
56,730839,6131202,06:00,22:00,56,4368
57,730679,6131372,06:00,22:00,56,4369
58,730820,6131603,06:00,22:00,76,4370
59,730771,6131367,06:00,22:00,56,4371
60,731077,6131325,06:00,22:00,76,4372
61,731024,6131349,06:00,22:00,76,4373
62,730916,6131483,06:00,22:00,40,4374
63,730916,6131483,06:00,09:30,56,4375
64,730934,6131558,06:00,22:00,40,4376
65,730917,6131585,06:00,09:30,56,4377
66,730927,6131698,06:00,22:00,56,4378
67,730698,6132000,06:00,22:00,56,4379
68,730543,6131787,06:00,22:00,56,4380
69,730473,6131718,06:00,22:00,56,4381
70,730288,6131705,06:00,22:00,56,4382
71,730288,6131705,06:00,22:00,56,4383
72,730447,6131859,06:00,22:00,56,4384
73,730375,6131943,06:00,22:00,56,4385
74,730381,6131964,06:00,22:00,56,4386
75,730617,6132154,06:00,22:00,56,4387
76,730435,6132136,06:00,22:00,56,4388
77,730464,6132197,06:00,22:00,76,4389
78,730453,6132441,06:00,22:00,56,4390
79,730447,6132349,06:00,22:00,56,4391
80,730275,6131958,06:00,22:00,56,4392
81,730274,6131815,06:00,22:00,56,4393
82,729960,6131793,06:00,22:00,56,4394
83,730011,6131893,06:00,22:00,56,4395
84,730038,6131994,06:00,22:00,56,4396
85,730176,6131980,06:00,22:00,56,4397
86,730169,6131964,06:00,22:00,56,4398
87,730143,6132054,06:00,22:00,76,4399
88,730197,6132231,06:00,22:00,56,4400
89,730300,6132437,06:00,22:00,56,4401
90,730253,6132161,06:00,22:00,56,4402
91,729997,6131721,06:00,22:00,56,4403
92,729980,6131676,06:00,22:00,56,4404
93,729995,6131606,06:00,22:00,56,4405
94,730128,6131548,06:00,22:00,56,4406
95,730057,6131531,06:00,22:00,56,4407
96,730042,6131421,06:00,22:00,56,4408
97,730050,6131322,06:00,22:00,86,4409
98,730182,6131358,06:00,22:00,56,4410
