Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,778697,6186582,06:00,22:00,76,25858
3,778726,6186551,06:00,22:00,106,25859
4,778748,6186469,06:00,22:00,56,25860
5,778753,6186443,06:00,22:00,56,25861
6,778753,6186443,06:00,22:00,86,25862
7,778753,6186443,06:00,22:00,56,25863
8,778753,6186443,06:00,22:00,56,25864
9,778785,6186330,06:00,22:00,146,25865
10,778785,6186330,06:00,22:00,116,25866
11,778812,6186302,06:00,22:00,116,25867
12,778812,6186302,06:00,22:00,86,25868
13,778791,6186290,06:00,22:00,56,25869
14,778796,6186293,06:00,22:00,56,25870
15,778766,6186292,06:00,22:00,146,25871
16,778747,6186192,06:00,22:00,86,25872
17,778747,6186192,06:00,22:00,86,25873
18,778704,6186323,06:00,22:00,86,25874
19,778689,6186418,06:00,22:00,176,25875
20,778698,6186377,06:00,22:00,86,25876
21,778628,6186456,06:00,22:00,86,25877
22,778718,6186453,06:00,22:00,86,25878
23,778712,6186477,06:00,22:00,176,25879
24,778712,6186477,06:00,22:00,176,25880
25,778707,6186494,06:00,22:00,86,25881
26,778707,6186494,06:00,22:00,86,25882
27,778699,6186528,06:00,22:00,116,25883
28,778664,6186544,06:00,22:00,206,25884
29,778648,6186584,06:00,22:00,116,25885
30,778648,6186584,06:00,22:00,56,25886
31,778648,6186584,06:00,22:00,86,25887
32,778648,6186584,06:00,22:00,176,25888
33,778681,6186576,06:00,22:00,146,25889
34,778639,6186615,06:00,22:00,116,25890
35,778627,6186667,06:00,22:00,176,25891
36,778571,6186632,06:00,22:00,86,25892
37,778570,6186628,06:00,22:00,56,25893
38,778558,6186599,06:00,22:00,146,25894
39,778581,6186579,06:00,22:00,146,25895
40,778616,6186516,06:00,22:00,176,25896
41,778615,6186526,06:00,22:00,146,25897
42,778567,6186522,06:00,22:00,146,25898
43,778567,6186522,06:00,22:00,56,25899
44,778604,6186471,06:00,22:00,176,25900
45,778897,6186600,06:00,22:00,146,25901
46,778897,6186600,06:00,22:00,56,25902
47,778897,6186600,06:00,22:00,116,25903
48,778897,6186600,06:00,22:00,116,25904
49,778836,6186633,06:00,22:00,56,25905
50,778900,6186682,06:00,22:00,56,25906
51,778924,6186664,06:00,22:00,86,25907
52,778944,6186640,06:00,10:00,136,25908
53,778975,6186681,06:00,22:00,166,25909
54,779002,6186691,06:00,22:00,86,25910
55,779008,6186695,06:00,22:00,176,25911
56,778794,6186617,06:00,22:00,106,25912
57,778817,6186625,06:00,22:00,146,25913
58,778817,6186625,06:00,22:00,56,25914
59,778817,6186625,06:00,22:00,116,25915
60,778833,6186608,06:00,22:00,146,25916
61,778847,6186572,06:00,22:00,86,25917
62,778778,6186354,06:00,22:00,116,25918
63,778778,6186354,06:00,22:00,56,25919
64,778738,6186355,06:00,22:00,56,25920
65,778738,6186355,06:00,22:00,86,25921
66,778734,6186346,06:00,22:00,206,25922
67,778608,6186442,06:00,22:00,176,25923
68,778610,6186432,06:00,22:00,206,25924
69,778613,6186427,06:00,22:00,116,25925
70,778613,6186427,06:00,22:00,176,25926
71,778615,6186402,06:00,22:00,86,25927
72,778615,6186402,06:00,22:00,56,25928
73,778619,6186395,06:00,22:00,86,25929
74,778617,6186390,06:00,22:00,116,25930
75,778592,6186368,06:00,22:00,116,25931
76,778506,6186491,06:00,22:00,166,25932
77,778347,6186422,06:00,22:00,56,25933
78,778373,6186432,06:00,22:00,86,25934
79,778388,6186438,06:00,22:00,106,25935
80,778407,6186447,06:00,22:00,176,25936
81,778439,6186464,06:00,22:00,176,25937
82,778750,6186599,06:00,22:00,116,25938
83,778750,6186599,06:00,22:00,86,25939
84,778650,6186226,06:00,22:00,56,25940
85,778630,6186337,06:00,22:00,116,25941
86,778684,6186360,06:00,22:00,146,25942
87,778391,6186229,06:00,22:00,176,25943
88,778484,6186375,06:00,22:00,176,25944
89,778498,6186374,06:00,22:00,116,25945
90,778547,6186263,06:00,22:00,86,25946
91,778529,6186233,06:00,22:00,56,25947
92,778532,6186222,06:00,22:00,56,25948
93,778532,6186211,06:00,22:00,146,25949
94,778538,6186189,06:00,22:00,176,25950
95,778544,6186172,06:00,22:00,116,25951
96,778553,6186126,06:00,22:00,86,25952
97,778499,6186106,06:00,22:00,176,25953
98,778499,6186106,06:00,22:00,146,25954
99,778482,6186172,06:00,22:00,116,25955
100,778506,6186243,06:00,22:00,86,25956
