Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,776414,6184555,06:00,22:00,40,11329
3,776404,6184537,06:00,22:00,206,11330
4,776403,6184534,06:00,22:00,86,11331
5,776423,6184520,06:00,22:00,86,11332
6,776401,6184523,06:00,22:00,116,11333
7,776392,6184498,06:00,22:00,56,11334
8,776386,6184490,06:00,22:00,76,11335
9,776381,6184479,06:00,22:00,146,11336
10,776382,6184477,06:00,22:00,86,11337
11,776376,6184468,06:00,22:00,56,11338
12,776373,6184458,06:00,22:00,176,11339
13,776373,6184458,06:00,22:00,176,11340
14,776373,6184458,06:00,22:00,146,11341
15,776366,6184448,06:00,22:00,116,11342
16,776362,6184438,06:00,22:00,176,11343
17,776028,6183950,06:00,22:00,146,11344
18,776005,6183901,06:00,22:00,226,11345
19,776005,6183901,06:00,22:00,116,11346
20,776005,6183901,06:00,22:00,106,11347
21,776002,6183898,06:00,22:00,56,11348
22,775999,6183887,06:00,22:00,106,11349
23,775999,6183887,06:00,22:00,226,11350
24,775993,6183879,06:00,22:00,56,11351
25,775976,6183837,06:00,22:00,226,11352
26,775976,6183837,06:00,22:00,146,11353
27,775976,6183837,06:00,22:00,206,11354
28,775623,6184009,06:00,22:00,56,11355
29,775611,6183977,06:00,22:00,56,11356
30,775700,6183934,06:00,22:00,56,11357
31,775743,6184030,06:00,22:00,76,11358
32,775747,6184045,06:00,22:00,56,11359
33,775842,6184253,06:00,22:00,56,11360
34,775876,6184362,06:00,22:00,56,11361
35,775875,6184445,06:00,22:00,56,11362
36,775835,6184478,06:00,22:00,76,11363
37,775907,6184390,06:00,22:00,56,11364
38,775997,6184561,10:00,13:00,40,11365
39,776268,6184484,06:00,22:00,40,11366
40,776268,6184484,06:00,22:00,96,11367
41,776252,6184431,06:00,22:00,106,11368
42,776239,6184402,06:00,22:00,56,11369
43,776234,6184392,06:00,22:00,116,11370
44,776221,6184362,06:00,22:00,116,11371
45,776216,6184353,06:00,22:00,96,11372
46,776215,6184350,06:00,22:00,56,11373
47,776196,6184308,06:00,22:00,176,11374
48,776196,6184308,06:00,22:00,56,11375
49,776196,6184308,06:00,22:00,106,11376
50,776196,6184308,06:00,22:00,56,11377
51,776192,6184299,06:00,22:00,86,11378
52,776185,6184284,06:00,22:00,56,11379
53,776173,6184259,06:00,22:00,176,11380
54,776161,6184235,06:00,22:00,56,11381
55,776132,6184172,06:00,22:00,56,11382
56,776132,6184172,06:00,22:00,56,11383
57,776129,6184170,06:00,22:00,146,11384
58,776109,6184122,06:00,22:00,56,11385
59,776104,6184116,06:00,22:00,76,11386
60,776085,6184072,06:00,22:00,176,11387
61,776079,6184059,06:00,22:00,86,11388
62,776071,6184042,06:00,22:00,196,11389
63,776071,6184042,06:00,22:00,86,11390
64,776056,6184010,06:00,22:00,86,11391
65,776049,6183995,06:00,22:00,146,11392
66,776041,6183978,06:00,22:00,156,11393
67,776041,6183978,06:00,22:00,76,11394
68,776034,6183964,06:00,22:00,176,11395
69,776082,6184218,06:00,22:00,156,11396
70,776082,6184218,06:00,22:00,56,11397
71,776082,6184218,06:00,22:00,56,11398
72,776086,6184219,06:00,22:00,136,11399
73,776120,6184203,06:00,22:00,56,11400
74,776153,6184187,06:00,22:00,176,11401
75,776156,6184184,06:00,22:00,56,11402
76,776178,6184175,06:00,22:00,86,11403
77,776178,6184175,06:00,22:00,86,11404
78,776187,6184169,06:00,22:00,56,11405
79,776197,6184166,06:00,22:00,116,11406
80,776447,6184500,06:00,22:00,56,11407
81,776447,6184500,06:00,22:00,116,11408
82,776490,6184626,06:00,22:00,116,11409
83,776455,6184638,06:00,22:00,56,11410
84,776491,6184629,06:00,22:00,196,11411
85,776491,6184629,06:00,22:00,136,11412
86,776462,6184652,06:00,22:00,146,11413
87,776462,6184652,06:00,22:00,146,11414
88,776462,6184652,06:00,22:00,86,11415
89,776480,6184692,06:00,22:00,56,11416
90,776485,6184704,06:00,22:00,186,11417
91,776490,6184715,06:00,22:00,146,11418
92,776507,6184751,06:00,22:00,176,11419
93,776506,6184796,06:00,22:00,126,11420
94,776524,6184817,06:00,22:00,176,11421
95,776531,6184825,06:00,22:00,176,11422
96,776531,6184825,06:00,22:00,146,11423
97,776531,6184825,06:00,22:00,56,11424
98,776516,6184812,06:00,22:00,86,11425
99,776387,6184592,06:00,22:00,216,11426
100,776387,6184592,06:00,22:00,56,11427
101,776387,6184592,06:00,22:00,116,11428
102,776504,6184449,06:00,22:00,86,11429
103,776511,6184435,06:00,22:00,56,11430
104,776511,6184435,06:00,22:00,56,11431
105,776515,6184410,06:00,22:00,56,11432
106,776518,6184378,06:00,22:00,116,11433
107,775997,6184561,10:00,13:00,40,11434
