Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,774321,6181966,06:00,22:00,56,15542
3,774184,6181964,06:00,22:00,146,15543
4,774968,6182915,06:00,22:00,116,15544
5,774930,6182962,06:00,22:00,146,15545
6,774939,6182997,06:00,22:00,116,15546
7,774933,6182974,06:00,22:00,76,15547
8,774934,6182972,06:00,22:00,146,15548
9,774927,6182951,06:00,22:00,86,15549
10,774927,6182951,06:00,22:00,146,15550
11,774927,6182951,06:00,22:00,116,15551
12,774927,6182951,06:00,22:00,56,15552
13,774897,6182936,06:00,22:00,106,15553
14,774795,6182841,06:00,22:00,176,15554
15,774690,6182865,06:00,22:00,56,15555
16,774678,6182875,06:00,22:00,116,15556
17,774680,6182898,06:00,22:00,56,15557
18,774351,6183349,10:00,13:00,40,15558
19,774781,6183024,06:00,22:00,116,15559
20,774777,6183011,06:00,22:00,56,15560
21,774773,6183002,06:00,22:00,56,15561
22,774769,6182987,06:00,22:00,56,15562
23,774769,6182987,06:00,22:00,176,15563
24,774765,6182972,06:00,22:00,176,15564
25,774765,6182972,06:00,22:00,116,15565
26,774761,6182955,06:00,22:00,86,15566
27,774761,6182955,06:00,22:00,146,15567
28,774757,6182941,06:00,22:00,146,15568
29,774757,6182941,06:00,22:00,176,15569
30,774754,6182923,06:00,22:00,76,15570
31,774754,6182923,06:00,22:00,56,15571
32,774754,6182923,06:00,22:00,166,15572
33,774750,6182908,06:00,22:00,206,15573
34,774746,6182899,06:00,22:00,176,15574
35,774747,6182894,06:00,22:00,176,15575
36,774732,6182883,06:00,22:00,56,15576
37,774930,6182803,06:00,22:00,146,15577
38,774930,6182803,06:00,22:00,116,15578
39,774912,6182808,06:00,22:00,116,15579
40,774907,6182869,06:00,22:00,196,15580
41,774723,6182802,06:00,22:00,176,15581
42,774719,6182794,06:00,22:00,146,15582
43,774720,6182790,06:00,22:00,76,15583
44,774719,6182783,06:00,22:00,176,15584
45,774659,6182765,06:00,22:00,146,15585
46,774706,6182739,06:00,22:00,116,15586
47,774703,6182730,06:00,22:00,176,15587
48,774694,6182697,06:00,22:00,116,15588
49,774694,6182697,06:00,22:00,206,15589
50,774691,6182685,06:00,22:00,226,15590
51,774695,6182610,06:00,22:00,146,15591
52,774552,6182651,10:00,13:00,40,15592
53,774023,6182607,10:00,13:00,40,15593
54,774303,6182540,06:00,22:00,56,15594
55,774279,6182501,06:00,22:00,56,15595
56,774253,6182325,06:00,22:00,76,15596
57,774330,6182240,06:00,22:00,206,15597
58,774330,6182240,06:00,22:00,56,15598
59,774405,6182249,06:00,22:00,86,15599
60,774405,6182249,06:00,22:00,86,15600
61,774405,6182249,06:00,22:00,86,15601
62,774405,6182249,06:00,22:00,86,15602
63,774405,6182249,06:00,22:00,86,15603
64,774405,6182249,06:00,22:00,116,15604
65,774500,6182262,06:00,22:00,76,15605
66,774622,6182213,06:00,22:00,116,15606
67,774553,6182518,06:00,22:00,76,15607
68,774405,6182063,06:00,22:00,86,15608
69,774405,6182063,06:00,22:00,206,15609
70,774408,6182076,06:00,22:00,206,15610
71,774298,6182100,06:00,22:00,116,15611
72,774539,6182099,06:00,22:00,206,15612
73,774539,6182099,06:00,22:00,206,15613
74,774539,6182099,06:00,22:00,176,15614
75,774539,6182099,06:00,22:00,116,15615
76,774539,6182099,06:00,22:00,206,15616
77,774539,6182099,06:00,22:00,206,15617
78,774505,6182024,06:00,22:00,136,15618
79,774383,6182014,06:00,22:00,176,15619
80,774383,6182014,06:00,22:00,206,15620
81,774336,6182010,06:00,22:00,76,15621
82,774319,6182009,06:00,22:00,56,15622
83,774250,6182003,06:00,22:00,146,15623
84,774234,6182002,06:00,22:00,146,15624
85,774234,6182002,06:00,22:00,56,15625
86,774217,6182000,06:00,22:00,206,15626
87,774199,6181999,06:00,22:00,176,15627
88,774183,6181997,06:00,22:00,146,15628
89,774183,6181997,06:00,22:00,146,15629
90,774126,6181992,06:00,22:00,86,15630
91,774126,6181992,06:00,22:00,86,15631
92,774103,6181991,06:00,22:00,116,15632
93,774055,6181987,06:00,22:00,206,15633
94,774055,6181987,06:00,22:00,136,15634
95,774038,6181985,06:00,22:00,136,15635
96,774072,6181988,06:00,22:00,206,15636
