Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;361;1501
1;3;351;1459
1;4;363;1752
1;5;368;1775
1;6;379;1822
1;7;376;1897
1;8;378;1904
1;9;360;1737
1;10;358;1821
1;11;410;2319
1;12;390;1955
1;13;427;2391
1;14;456;2510
1;15;469;2283
1;16;469;2283
1;17;469;2283
1;18;469;2283
1;19;469;2283
1;20;469;2283
1;21;469;2283
1;22;469;2283
1;23;469;2283
1;24;469;2283
1;25;385;1931
1;26;448;2196
1;27;376;1889
1;28;358;1815
1;29;423;2090
1;30;432;2128
1;31;412;2043
1;32;413;2045
1;33;429;2112
1;34;424;2093
1;35;432;2123
1;36;455;2220
1;37;469;2280
1;38;513;2462
1;39;414;2050
1;40;408;2024
1;41;461;2248
1;42;484;2342
1;43;474;2302
1;44;524;2514
1;45;532;2547
1;46;564;2680
1;47;548;2612
1;48;505;2431
1;49;509;2450
1;50;514;2470
1;51;588;2779
1;52;590;2781
1;53;579;2736
1;54;579;2738
1;55;628;2948
1;56;619;3391
1;57;630;3436
1;58;589;2782
1;59;576;2729
1;60;578;2736
1;61;563;3152
1;62;593;3275
1;63;605;3325
1;64;692;3688
1;65;557;3126
1;66;562;3146
1;67;551;3102
1;68;531;3020
1;69;536;3042
1;70;565;3163
1;71;492;2855
1;72;518;3156
1;73;513;2939
1;74;549;3090
1;75;612;3352
1;76;435;4350
1;77;435;4350
1;78;440;4371
1;79;440;4371
1;80;432;4336
1;81;447;4408
1;82;447;4408
1;83;481;4545
1;84;494;4601
1;85;498;4620
1;86;504;4640
1;87;520;4709
1;88;538;4782
1;89;556;4856
1;90;541;3055
1;91;541;3057
1;92;557;3123
1;93;565;3159
1;94;591;3271
1;95;598;3299
1;96;601;3306
1;97;595;3283
1;98;562;3146
1;99;526;2992
1;100;522;2974
1;101;514;2942
1;102;533;3018
1;103;543;3059
1;104;533;3019
1;105;533;3019
1;106;552;3096
1;107;552;3096
1;108;585;4785
1;109;544;4621
1;110;545;4626
1;111;513;4488
1;112;514;4495
1;113;509;4474
1;114;505;4457
1;115;468;4304
1;116;477;4342
1;117;481;4359
1;118;481;4359
1;119;472;4321
1;120;451;4232
1;121;465;4289
1;122;533;4574
1;123;575;4745
1;124;582;3220
1;125;585;3231
1;126;591;3258
1;127;606;3319
1;128;606;3319
1;129;610;3337
1;130;585;3634
1;131;589;3653
1;132;580;4956
1;133;580;4958
1;134;552;4841
1;135;519;4703
1;136;494;4600
1;137;494;4601
1;138;492;4592
1;139;427;1781
1;140;465;1932
1;141;468;1946
1;142;476;1980
1;143;487;2025
1;144;483;2008
1;145;525;2185
1;146;531;2210
1;147;534;2222
1;148;493;2057
1;149;489;2039
1;150;514;2148
1;151;513;2140
1;152;356;1480
1;153;382;1588
1;154;388;1612
1;155;341;1418
1;156;333;1385
2;1;363;2012
2;2;0;0
2;3;11;44
2;4;83;724
2;5;88;747
2;6;99;794
2;7;96;869
2;8;98;876
2;9;80;709
2;10;78;793
2;11;130;1291
2;12;110;927
2;13;147;1363
2;14;176;1482
2;15;189;1255
2;16;189;1255
2;17;189;1255
2;18;189;1255
2;19;189;1255
2;20;189;1255
2;21;189;1255
2;22;189;1255
2;23;189;1255
2;24;189;1255
2;25;105;903
2;26;168;1168
2;27;128;1351
2;28;110;1277
2;29;175;1552
2;30;184;1590
2;31;164;1505
2;32;165;1507
2;33;181;1574
2;34;176;1555
2;35;184;1585
2;36;207;1682
2;37;221;1742
2;38;265;1924
2;39;166;1512
2;40;160;1486
2;41;213;1710
2;42;236;1804
2;43;226;1764
2;44;276;1976
2;45;284;2009
2;46;316;2142
2;47;300;2074
2;48;257;1893
2;49;261;1912
2;50;266;1932
2;51;340;2241
2;52;342;2243
2;53;331;2198
