Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,770005,6184225,06:00,22:00,156,25323
3,769983,6184065,06:00,22:00,96,25324
4,769983,6184065,06:00,22:00,156,25325
5,769929,6184033,06:00,22:00,56,25326
6,770040,6183959,06:00,22:00,116,25327
7,770043,6183994,06:00,22:00,136,25328
8,769931,6184286,06:00,22:00,56,25329
9,769869,6184266,06:00,22:00,56,25330
10,769925,6184523,06:00,22:00,56,25331
11,769827,6184515,06:00,22:00,56,25332
12,769827,6184515,06:00,22:00,56,25333
13,769795,6184545,06:00,22:00,96,25334
14,769795,6184545,06:00,22:00,56,25335
15,769782,6184541,06:00,22:00,76,25336
16,769790,6184616,06:00,22:00,56,25337
17,769811,6184618,06:00,22:00,56,25338
18,769999,6184618,06:00,22:00,56,25339
19,769999,6184618,08:30,09:00,40,25340
20,769769,6184731,06:00,22:00,56,25341
21,769842,6184883,06:00,22:00,136,25342
22,769975,6184910,06:00,22:00,96,25343
23,769872,6185008,06:00,22:00,76,25344
24,769872,6185008,06:00,22:00,176,25345
25,769872,6185008,06:00,22:00,56,25346
26,769961,6185070,06:00,22:00,56,25347
27,769961,6185070,06:00,22:00,96,25348
28,769961,6185070,06:00,22:00,56,25349
29,769816,6185089,06:00,22:00,76,25350
30,769948,6185141,06:00,22:00,76,25351
31,769896,6185189,06:00,22:00,76,25352
32,769922,6185221,06:00,22:00,40,25353
33,769876,6185212,06:00,22:00,56,25354
34,769852,6185186,06:00,22:00,56,25355
35,769827,6185207,06:00,22:00,56,25356
36,769710,6185168,06:00,22:00,56,25357
37,769700,6185294,06:00,22:00,56,25358
38,771555,6185013,06:00,22:00,56,25359
39,771712,6184985,06:00,22:00,86,25360
40,771766,6184942,06:00,22:00,86,25361
41,771659,6185092,06:00,22:00,56,25362
42,771658,6185067,06:00,22:00,116,25363
43,771567,6185139,06:00,22:00,56,25364
44,771593,6185248,06:00,22:00,56,25365
45,771613,6185299,06:00,22:00,56,25366
46,771613,6185299,06:00,22:00,56,25367
47,771670,6185231,06:00,22:00,56,25368
48,771772,6185170,06:00,22:00,76,25369
49,771752,6185095,06:00,22:00,86,25370
50,771750,6185088,06:00,22:00,86,25371
51,771735,6185133,06:00,22:00,56,25372
52,771741,6185201,06:00,22:00,56,25373
53,771835,6185188,06:00,22:00,56,25374
54,771809,6185107,06:00,22:00,56,25375
55,771697,6185081,06:00,22:00,56,25376
56,771527,6185174,06:00,22:00,56,25377
57,771537,6185039,06:00,22:00,56,25378
58,771365,6185190,06:00,22:00,56,25379
59,771426,6184979,06:00,22:00,56,25380
60,771346,6184945,06:00,22:00,56,25381
61,771216,6184966,06:00,22:00,76,25382
62,771344,6184897,06:00,22:00,56,25383
63,771285,6184890,06:00,22:00,56,25384
64,771300,6184893,06:00,22:00,76,25385
65,771305,6184892,06:00,22:00,56,25386
66,771440,6184848,06:00,22:00,56,25387
67,771391,6184767,06:00,22:00,56,25388
68,771384,6184784,06:00,22:00,56,25389
69,771285,6184752,06:00,22:00,56,25390
70,771247,6184790,06:00,22:00,56,25391
71,771183,6184788,06:00,22:00,56,25392
72,771246,6184796,06:00,22:00,56,25393
73,771821,6184658,06:00,22:00,56,25394
74,771691,6184856,06:00,22:00,56,25395
75,771851,6184399,06:00,22:00,56,25396
76,771910,6184057,06:00,22:00,76,25397
77,772004,6184236,06:00,22:00,56,25398
78,771729,6184338,06:00,22:00,146,25399
79,771729,6184367,06:00,22:00,56,25400
80,771330,6184476,06:00,22:00,56,25401
81,771332,6184477,06:00,22:00,56,25402
82,771324,6184544,06:00,22:00,56,25403
83,771325,6184561,06:00,22:00,56,25404
84,771320,6184591,06:00,22:00,56,25405
85,771411,6184466,06:00,22:00,56,25406
86,771487,6184333,06:00,22:00,56,25407
87,771536,6184260,06:00,22:00,56,25408
88,771525,6184378,06:00,22:00,56,25409
89,771644,6184452,06:00,22:00,56,25410
90,771664,6184454,00:00,21:00,40,25411
91,771664,6184454,09:00,13:00,40,25412
92,771664,6184454,00:00,13:00,40,25413
93,771698,6184458,06:00,22:00,146,25414
94,771634,6184535,06:00,22:00,116,25415
95,771471,6184531,06:00,22:00,56,25416
96,771557,6184602,06:00,22:00,86,25417
97,771564,6184677,06:00,22:00,116,25418
98,771443,6184664,06:00,22:00,56,25419
99,771139,6184624,06:00,22:00,76,25420
100,771096,6184664,06:00,22:00,76,25421
101,771128,6184667,06:00,22:00,56,25422
102,771273,6184608,06:00,22:00,56,25423
103,771236,6184564,06:00,22:00,56,25424
104,771239,6184479,06:00,22:00,56,25425
105,771119,6184465,06:00,22:00,56,25426
106,770937,6184508,06:00,22:00,56,25427
107,770913,6184462,06:00,22:00,56,25428
108,770740,6184167,06:00,22:00,56,25429
109,770746,6184090,06:00,22:00,56,25430
110,770896,6184048,06:00,22:00,56,25431
111,770895,6184010,06:00,22:00,56,25432
112,770770,6184045,06:00,22:00,56,25433
113,770747,6184043,06:00,22:00,56,25434
114,770693,6184084,06:00,22:00,56,25435
115,770846,6184219,06:00,22:00,40,25436
116,770851,6184207,06:00,22:00,56,25437
117,770862,6184179,06:00,22:00,56,25438
118,770950,6184263,06:00,22:00,56,25439
119,770967,6184194,06:00,22:00,56,25440
120,771327,6184385,06:00,22:00,56,25441
121,771328,6184252,06:00,22:00,56,25442
122,771332,6184236,06:00,22:00,56,25443
123,771263,6184054,06:00,22:00,56,25444
124,771174,6184103,06:00,22:00,56,25445
125,771359,6184011,06:00,22:00,56,25446
