Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,729363,6129272,06:00,22:00,56,2330
3,729067,6128904,06:00,22:00,76,2331
4,728913,6129090,06:00,22:00,56,2332
5,728911,6129006,06:00,22:00,56,2333
6,728907,6128382,06:00,22:00,56,2334
7,728907,6128382,06:00,22:00,56,2335
8,728902,6128367,06:00,22:00,56,2336
9,729073,6128561,06:00,22:00,56,2337
10,729091,6128693,06:00,22:00,56,2338
11,729089,6128693,06:00,22:00,116,2339
12,729261,6128504,06:00,22:00,56,2340
13,728972,6127664,09:00,12:00,56,2341
14,729054,6127678,09:00,12:00,76,2342
15,729054,6127678,09:00,12:00,116,2343
16,728947,6127497,09:00,12:00,96,2344
17,728947,6127497,09:00,12:00,256,2345
18,728477,6127899,09:00,12:00,136,2346
19,728474,6127522,09:00,12:00,56,2347
20,728422,6127195,09:00,12:00,56,2348
21,727923,6128409,09:00,12:00,56,2349
22,727923,6128409,09:00,12:00,56,2350
23,727938,6128206,09:00,12:00,56,2351
24,728752,6128084,06:00,22:00,76,2352
25,729516,6127480,06:00,22:00,96,2353
26,729598,6127416,06:00,22:00,96,2354
27,729973,6127246,06:00,22:00,76,2355
28,729937,6127322,06:00,22:00,56,2356
29,730413,6127042,06:00,22:00,56,2357
30,730519,6126960,06:00,22:00,56,2358
31,730584,6126832,06:00,22:00,56,2359
32,730529,6126786,06:00,22:00,56,2360
33,730601,6126705,06:00,22:00,136,2361
34,730697,6126566,06:00,22:00,116,2362
35,730734,6126539,06:00,22:00,116,2363
36,730799,6126601,06:00,22:00,56,2364
37,730991,6126388,06:00,22:00,56,2365
38,730798,6126703,06:00,22:00,76,2366
39,730788,6126723,06:00,22:00,56,2367
40,730858,6126757,09:00,13:00,56,2368
41,730881,6126824,06:00,22:00,56,2369
42,730853,6126858,09:00,13:00,116,2370
43,730831,6126889,09:00,13:00,96,2371
44,730542,6127634,06:00,22:00,56,2372
45,730552,6127638,06:00,22:00,56,2373
46,730625,6127680,06:00,22:00,56,2374
47,730614,6127650,06:00,22:00,56,2375
48,730483,6127706,06:00,22:00,56,2376
49,730287,6127591,06:00,22:00,56,2377
50,730235,6127569,06:00,22:00,56,2378
51,730418,6127562,06:00,22:00,56,2379
52,730266,6127405,06:00,22:00,56,2380
53,730299,6127350,06:00,22:00,56,2381
54,730479,6127406,06:00,22:00,56,2382
55,730591,6127373,06:00,22:00,56,2383
56,730679,6127408,06:00,22:00,56,2384
57,730658,6127469,06:00,22:00,56,2385
58,730585,6127421,06:00,22:00,56,2386
59,730591,6127439,06:00,22:00,56,2387
60,730609,6127444,06:00,22:00,56,2388
61,730684,6127550,06:00,22:00,56,2389
62,730651,6127622,06:00,22:00,56,2390
63,730163,6127688,06:00,22:00,56,2391
64,730200,6127624,06:00,22:00,56,2392
65,729876,6127805,06:00,22:00,56,2393
66,729934,6127487,06:00,22:00,56,2394
67,730157,6127378,06:00,22:00,56,2395
68,730043,6127690,06:00,22:00,56,2396
69,729767,6127751,06:00,22:00,56,2397
70,729809,6127242,06:00,22:00,56,2398
71,729827,6127124,06:00,22:00,56,2399
72,729806,6127119,06:00,22:00,56,2400
73,729851,6127003,06:00,22:00,56,2401
74,729851,6127003,06:00,22:00,56,2402
75,729973,6126699,06:00,22:00,56,2403
76,729995,6126826,06:00,22:00,56,2404
77,729971,6126865,06:00,22:00,56,2405
78,729989,6126840,06:00,22:00,76,2406
79,729556,6127026,06:00,22:00,56,2407
80,729646,6126811,06:00,22:00,56,2408
81,729406,6126753,06:00,22:00,56,2409
82,729342,6126706,06:00,22:00,56,2410
83,729484,6126699,06:00,22:00,76,2411
84,729468,6126722,06:00,22:00,56,2412
85,729446,6126708,06:00,22:00,56,2413
86,729190,6126734,06:00,22:00,40,2414
87,729137,6126770,06:00,22:00,56,2415
88,729327,6126572,06:00,22:00,56,2416
89,729271,6126650,06:00,22:00,56,2417
90,729074,6126777,06:00,22:00,56,2418
91,729102,6126861,06:00,22:00,56,2419
92,729175,6126959,06:00,22:00,56,2420
93,729283,6127021,06:00,22:00,56,2421
94,729364,6127087,06:00,22:00,56,2422
95,729382,6127141,06:00,22:00,56,2423
96,729533,6127228,06:00,22:00,56,2424
97,729488,6127313,06:00,22:00,76,2425
98,729442,6127372,06:00,22:00,56,2426
99,729422,6127376,06:00,22:00,56,2427
100,729497,6127398,06:00,22:00,56,2428
101,729518,6127601,06:00,22:00,56,2429
102,729572,6127622,06:00,22:00,56,2430
103,729641,6127737,06:00,22:00,56,2431
104,729573,6127896,06:00,22:00,56,2432
105,729384,6128284,06:00,22:00,56,2433
106,729337,6128452,06:00,22:00,56,2434
107,729336,6128443,06:00,22:00,76,2435
108,729321,6128179,06:00,22:00,56,2436
109,729321,6128179,06:00,22:00,56,2437
110,729394,6128171,06:00,22:00,76,2438
111,729378,6128093,06:00,22:00,56,2439
112,729440,6127727,06:00,22:00,56,2440
113,729073,6128080,06:00,22:00,56,2441
114,728978,6128207,06:00,22:00,56,2442
115,728981,6128275,06:00,22:00,56,2443
116,728998,6128474,06:00,22:00,76,2444
