Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,729682,6130843,06:00,22:00,40,3443
3,731272,6130629,06:00,22:00,56,3444
4,731236,6130619,06:00,22:00,56,3445
5,731164,6130444,06:00,09:30,56,3446
6,730305,6130449,06:00,22:00,116,3447
7,730404,6130509,06:00,22:00,206,3448
8,730433,6130275,06:00,22:00,56,3449
9,730493,6130299,06:00,22:00,56,3450
10,730349,6130350,06:00,22:00,56,3451
11,730313,6130373,06:00,22:00,86,3452
12,730301,6130637,06:00,10:00,136,3453
13,730301,6130637,06:00,10:00,296,3454
14,730243,6130770,06:00,10:00,56,3455
15,730243,6130770,06:00,10:00,56,3456
16,730269,6130791,06:00,22:00,56,3457
17,730191,6130834,06:00,22:00,56,3458
18,730134,6130927,06:00,22:00,96,3459
19,730120,6130950,06:00,22:00,86,3460
20,730079,6131017,06:00,22:00,56,3461
21,730222,6130725,06:00,22:00,86,3462
22,730180,6130760,06:00,22:00,56,3463
23,729957,6130631,06:00,22:00,116,3464
24,729987,6130681,06:00,22:00,86,3465
25,729987,6130681,06:00,22:00,56,3466
26,729987,6130681,06:00,22:00,116,3467
27,729964,6130507,09:00,12:00,136,3468
28,729563,6130721,06:00,22:00,116,3469
29,729607,6130695,06:00,22:00,56,3470
30,729492,6130698,06:00,22:00,56,3471
31,729535,6130746,08:00,16:00,40,3472
32,729535,6130746,06:00,22:00,96,3473
33,729535,6130746,06:00,22:00,40,3474
34,729720,6130808,06:00,22:00,56,3475
35,729720,6130808,06:00,22:00,96,3476
36,729595,6130864,06:00,22:00,56,3477
37,729611,6130872,06:00,22:00,176,3478
38,729641,6130825,06:00,22:00,56,3479
39,729562,6130777,06:00,22:00,56,3480
40,729670,6130841,06:00,22:00,196,3481
41,729635,6130822,06:00,22:00,56,3482
42,729661,6130833,06:00,22:00,96,3483
43,729706,6130829,06:00,22:00,76,3484
44,729706,6130829,06:00,22:00,76,3485
45,729678,6130845,09:00,12:00,126,3486
46,729710,6130828,06:00,22:00,166,3487
47,729710,6130828,06:00,22:00,126,3488
48,729700,6130844,06:00,22:00,56,3489
49,729732,6130799,06:00,22:00,116,3490
50,729727,6130771,06:00,22:00,56,3491
51,729677,6130876,06:00,22:00,56,3492
52,729674,6130884,06:00,22:00,96,3493
53,729809,6131029,06:00,22:00,56,3494
54,729705,6130869,06:00,22:00,116,3495
55,729686,6130867,06:00,22:00,76,3496
56,729685,6130865,06:00,22:00,56,3497
57,729710,6130885,06:00,22:00,56,3498
58,729710,6130881,06:00,22:00,76,3499
59,729702,6130871,06:00,22:00,56,3500
60,729702,6130888,06:00,22:00,56,3501
61,729727,6130912,06:00,22:00,76,3502
62,729749,6130951,06:00,22:00,76,3503
63,729744,6130951,06:00,22:00,146,3504
64,729748,6130958,06:00,22:00,76,3505
65,729736,6130928,06:00,22:00,56,3506
66,729788,6131008,06:00,22:00,76,3507
67,729782,6131003,06:00,22:00,56,3508
68,729755,6130966,06:00,22:00,76,3509
69,729800,6131029,06:00,22:00,56,3510
70,729786,6131069,06:00,22:00,86,3511
71,729808,6131044,06:00,22:00,56,3512
72,729819,6131063,06:00,22:00,56,3513
73,729782,6131113,06:00,22:00,56,3514
74,729866,6130858,06:00,22:00,96,3515
75,729822,6130750,06:00,22:00,76,3516
76,729811,6130755,06:00,22:00,116,3517
77,729832,6130743,06:00,22:00,56,3518
78,729832,6130743,06:00,22:00,106,3519
79,729839,6130742,06:00,22:00,56,3520
80,729850,6130739,06:00,22:00,76,3521
81,729964,6130670,06:00,22:00,116,3522
82,730030,6130711,08:00,16:00,40,3523
83,730030,6130711,06:00,22:00,40,3524
84,729872,6130598,06:00,22:00,56,3525
85,729927,6130604,06:00,22:00,76,3526
86,729959,6130578,06:00,22:00,56,3527
87,729940,6130538,06:00,22:00,56,3528
88,730050,6130544,06:00,22:00,76,3529
89,730050,6130544,06:00,22:00,86,3530
90,730114,6130490,06:00,22:00,76,3531
91,730043,6130621,06:00,22:00,116,3532
92,730043,6130621,06:00,22:00,56,3533
93,730012,6130632,06:00,22:00,146,3534
94,730012,6130632,06:00,22:00,56,3535
95,730061,6130651,06:00,22:00,146,3536
96,730016,6130427,06:00,22:00,86,3537
97,730072,6130350,06:00,22:00,116,3538
98,730708,6130446,06:00,22:00,56,3539
99,730708,6130446,06:00,22:00,56,3540
100,730741,6130340,06:00,22:00,56,3541
101,730904,6130259,06:00,22:00,56,3542
102,730976,6130211,06:00,22:00,96,3543
103,730789,6130482,06:00,22:00,56,3544
104,730907,6130442,06:00,22:00,76,3545
105,730894,6130380,06:00,22:00,56,3546
106,731019,6130418,06:00,22:00,56,3547
107,731111,6130439,06:00,22:00,56,3548
108,731130,6130491,06:00,22:00,56,3549
109,731195,6130076,06:00,22:00,56,3550
110,729862,6130736,06:00,22:00,126,3551
111,729862,6130736,06:00,22:00,76,3552
