Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,731596,6132941,06:00,22:00,40,2005
3,731596,6132941,06:00,22:00,76,2006
4,732079,6133145,06:00,10:00,916,2007
5,732170,6133288,06:00,22:00,56,2008
6,732212,6133186,06:00,10:00,76,2009
7,732212,6133186,06:00,10:00,76,2010
8,732332,6133217,06:00,22:00,56,2011
9,732382,6133274,06:00,10:00,76,2012
10,732179,6133102,06:00,22:00,56,2013
11,732066,6133210,06:00,22:00,56,2014
12,731968,6133219,06:00,10:00,96,2015
13,731850,6132865,06:00,22:00,76,2016
14,731834,6132898,06:00,10:00,56,2017
15,730064,6128901,06:00,22:00,56,2018
16,731644,6132879,06:00,22:00,96,2019
17,731682,6132911,06:00,22:00,56,2020
18,731682,6132911,06:00,22:00,76,2021
19,731470,6132959,06:00,22:00,56,2022
20,731448,6132950,06:00,22:00,56,2023
21,731592,6133047,06:00,10:00,116,2024
22,731760,6133241,06:00,10:00,76,2025
23,731760,6133241,06:00,10:00,56,2026
24,731774,6133112,06:00,10:00,56,2027
25,731788,6133083,06:00,22:00,56,2028
26,731788,6133083,06:00,10:00,56,2029
27,731791,6133063,06:00,22:00,56,2030
28,731753,6133043,06:00,10:00,56,2031
29,731753,6133043,06:00,10:00,116,2032
30,730004,6128619,06:00,12:00,40,2033
31,730601,6129286,06:00,22:00,56,2034
32,730751,6129463,06:00,22:00,56,2035
33,729602,6129721,06:00,09:30,76,2036
34,729602,6129721,06:00,09:30,76,2037
35,729602,6129721,06:00,09:30,136,2038
36,729600,6129971,06:00,09:30,56,2039
37,729771,6129841,06:00,22:00,56,2040
38,729665,6129998,06:00,22:00,56,2041
39,729744,6129665,06:00,22:00,116,2042
40,729640,6129602,06:00,22:00,40,2043
41,729817,6129644,06:00,22:00,56,2044
42,729849,6129621,06:00,22:00,56,2045
43,729832,6129632,06:00,22:00,56,2046
44,729999,6129615,06:00,22:00,56,2047
45,730043,6129581,06:00,22:00,56,2048
46,730102,6129517,06:00,22:00,56,2049
47,729749,6129616,06:00,22:00,56,2050
48,729749,6129616,06:00,22:00,56,2051
49,729957,6129534,06:00,22:00,56,2052
50,730093,6129431,06:00,22:00,56,2053
51,730398,6129405,06:00,12:00,76,2054
52,730144,6129101,06:00,22:00,76,2055
53,730006,6129128,06:00,22:00,56,2056
54,729883,6129249,06:00,22:00,56,2057
55,729895,6129265,06:00,22:00,56,2058
56,729941,6129319,06:00,22:00,56,2059
57,730227,6129084,06:00,22:00,56,2060
58,730266,6128470,06:00,12:00,40,2061
59,730713,6128000,06:00,12:00,40,2062
60,730009,6128797,06:00,22:00,56,2063
61,730072,6128762,06:00,22:00,86,2064
62,730057,6128729,06:00,22:00,56,2065
63,730213,6128682,06:00,22:00,56,2066
64,730293,6128709,06:00,22:00,56,2067
65,730303,6128882,06:00,22:00,56,2068
66,730448,6128772,06:00,22:00,56,2069
67,730498,6128909,06:00,22:00,56,2070
68,730554,6128955,06:00,22:00,56,2071
69,730465,6129075,06:00,22:00,56,2072
70,730014,6128874,06:00,22:00,136,2073
