Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;1017;14449
1;3;1017;14449
1;4;1017;14449
1;5;1017;14449
1;6;1094;15428
1;7;1094;15428
1;8;1163;13982
1;9;1117;13787
1;10;1117;13787
1;11;978;14267
1;12;978;14267
1;13;1059;14648
1;14;1059;14648
1;15;1059;14648
1;16;1056;14832
1;17;1068;14882
1;18;1089;15351
1;19;1043;15160
1;20;1101;15400
1;21;1117;15466
1;22;1172;15693
1;23;1162;16113
1;24;1144;15574
1;25;1119;15472
1;26;1119;15472
1;27;1073;15282
1;28;1062;15236
1;29;1093;15366
1;30;1096;15380
1;31;1093;15367
1;32;1069;15266
1;33;1077;15298
1;34;1063;15239
1;35;1142;15569
1;36;1090;15412
1;37;1110;15495
1;38;1110;15494
1;39;1087;15397
1;40;1091;15417
1;41;1006;14399
1;42;1095;14776
1;43;1100;14795
1;44;1100;14795
1;45;1084;14730
1;46;1084;14730
1;47;1084;14730
1;48;1049;14582
1;49;1034;14990
1;50;1082;15191
1;51;1106;15287
1;52;1106;15287
1;53;1106;15287
1;54;1118;15341
1;55;1127;15376
1;56;1105;15284
1;57;1063;15107
1;58;1063;15107
1;59;1063;15107
1;60;1141;15444
1;61;1134;15404
1;62;1131;15393
1;63;1141;15441
1;64;1292;15009
1;65;1120;15353
1;66;1189;15640
1;67;1216;15752
1;68;1239;15855
1;69;1253;15913
1;70;1296;16094
1;71;1341;16280
1;72;1354;16331
1;73;1352;16324
1;74;1364;16377
1;75;1315;16175
1;76;1328;16227
1;77;1332;16246
1;78;1385;16464
1;79;1237;15967
1;80;1138;15429
1;81;1172;15566
1;82;1191;15777
1;83;1192;15649
1;84;1192;15649
1;85;1160;15517
1;86;1160;15517
1;87;1127;13833
1;88;1127;13833
1;89;1221;15896
1;90;1221;15896
1;91;1150;15477
1;92;1150;15477
1;93;1017;14449
1;94;1093;15426
1;95;1093;15426
1;96;1093;15426
1;97;1017;14449
2;1;1023;14553
2;2;0;0
2;3;0;0
2;4;0;0
2;5;0;0
2;6;208;1866
2;7;208;1866
2;8;329;2372
2;9;368;2537
2;10;368;2537
2;11;92;705
2;12;92;705
2;13;173;1086
2;14;173;1086
2;15;173;1086
2;16;170;1270
2;17;182;1320
2;18;203;1789
2;19;157;1598
2;20;215;1838
2;21;231;1904
2;22;286;2131
2;23;276;2551
2;24;258;2012
2;25;233;1910
2;26;233;1910
2;27;187;1720
2;28;176;1674
2;29;207;1804
2;30;210;1818
2;31;207;1805
2;32;183;1704
2;33;191;1736
2;34;177;1677
2;35;256;2007
2;36;204;1850
2;37;224;1933
2;38;224;1932
2;39;201;1835
2;40;205;1855
2;41;32;133
2;42;132;557
2;43;137;576
2;44;137;576
2;45;121;511
2;46;121;511
2;47;121;511
2;48;86;363
2;49;168;1170
2;50;216;1371
2;51;240;1467
2;52;240;1467
2;53;240;1467
2;54;252;1521
2;55;261;1556
2;56;239;1464
2;57;197;1287
2;58;197;1287
2;59;197;1287
2;60;275;1624
2;61;268;1584
2;62;265;1573
2;63;275;1621
2;64;527;3488
