Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,778024,6181313,06:00,22:00,146,12922
3,778024,6181313,06:00,22:00,106,12923
4,778024,6181313,06:00,22:00,56,12924
5,778024,6181313,06:00,22:00,56,12925
6,777961,6181300,06:00,22:00,86,12926
7,777961,6181300,06:00,22:00,206,12927
8,777905,6181289,06:00,22:00,176,12928
9,777837,6181271,06:00,22:00,116,12929
10,777710,6181233,06:00,22:00,116,12930
11,777614,6181204,06:00,22:00,116,12931
12,777514,6181173,06:00,22:00,146,12932
13,777443,6181152,06:00,22:00,56,12933
14,777382,6181132,06:00,22:00,56,12934
15,777359,6181126,06:00,22:00,206,12935
16,777322,6181114,06:00,22:00,176,12936
17,777308,6181110,06:00,22:00,56,12937
18,777272,6181099,06:00,22:00,146,12938
19,777222,6181084,06:00,22:00,56,12939
20,777205,6181079,06:00,22:00,86,12940
21,777192,6181075,06:00,22:00,86,12941
22,778524,6180963,10:00,11:00,216,12942
23,778489,6180901,06:00,22:00,56,12943
24,778484,6180834,06:00,22:00,56,12944
25,778484,6180834,06:00,22:00,206,12945
26,778467,6180909,06:00,22:00,166,12946
27,778467,6180909,06:00,22:00,176,12947
28,778467,6180909,06:00,22:00,226,12948
29,778467,6180909,06:00,22:00,86,12949
30,778919,6182060,06:00,22:00,56,12950
31,778919,6182060,06:00,22:00,146,12951
32,778963,6182146,06:00,22:00,86,12952
33,778988,6182100,06:00,22:00,56,12953
34,778996,6182095,06:00,22:00,56,12954
35,779155,6182028,06:00,22:00,56,12955
36,778780,6181594,06:00,22:00,56,12956
37,778313,6180796,06:00,22:00,176,12957
38,778314,6180794,06:00,22:00,86,12958
39,778377,6180821,06:00,22:00,56,12959
40,778383,6180826,06:00,22:00,116,12960
41,778404,6180820,06:00,22:00,146,12961
42,778406,6180822,06:00,22:00,146,12962
43,778406,6180822,06:00,22:00,146,12963
44,778418,6180832,06:00,22:00,116,12964
45,778431,6180848,06:00,22:00,86,12965
46,778431,6180848,06:00,22:00,56,12966
47,778469,6180850,06:00,22:00,116,12967
48,778471,6180837,06:00,22:00,116,12968
49,778478,6180838,06:00,22:00,56,12969
50,778478,6180838,06:00,22:00,146,12970
51,778478,6180838,06:00,22:00,86,12971
52,778478,6180838,06:00,22:00,86,12972
53,778478,6180838,06:00,22:00,206,12973
54,778488,6180817,06:00,22:00,206,12974
55,778478,6180830,06:00,22:00,86,12975
56,778478,6180830,06:00,22:00,56,12976
57,778478,6180830,06:00,22:00,116,12977
58,778416,6180862,06:00,22:00,56,12978
59,778380,6180822,06:00,22:00,56,12979
60,778380,6180822,06:00,22:00,176,12980
61,778367,6180819,06:00,22:00,76,12981
62,778338,6180792,06:00,22:00,56,12982
63,778338,6180792,06:00,22:00,146,12983
64,779118,6182069,06:00,22:00,86,12984
65,779120,6182071,06:00,22:00,226,12985
66,779062,6182117,06:00,22:00,116,12986
67,779046,6182130,06:00,22:00,176,12987
68,779046,6182130,06:00,22:00,86,12988
69,779019,6182149,06:00,22:00,206,12989
70,779012,6182155,06:00,22:00,56,12990
71,779087,6182069,06:00,22:00,56,12991
72,779087,6182069,06:00,22:00,86,12992
73,779075,6182055,06:00,22:00,146,12993
74,778840,6182063,06:00,22:00,56,12994
75,778841,6182059,06:00,22:00,56,12995
76,778870,6182040,06:00,22:00,116,12996
77,778805,6182018,06:00,22:00,56,12997
78,778840,6182090,06:00,22:00,196,12998
79,778978,6182106,06:00,22:00,86,12999
80,778978,6182106,06:00,22:00,76,13000
81,778978,6182106,06:00,22:00,146,13001
82,778980,6182106,06:00,22:00,166,13002
83,779014,6182081,06:00,22:00,206,13003
