Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,762063,6179145,09:00,13:00,40,8615
3,762035,6179057,08:00,09:00,40,8616
4,762035,6179057,09:00,13:00,40,8617
5,761682,6179414,06:00,22:00,56,8618
6,761675,6179531,06:00,22:00,76,8619
7,761546,6179632,06:00,22:00,76,8620
8,761598,6179641,06:00,22:00,76,8621
9,761474,6179521,06:00,22:00,176,8622
10,761354,6179358,06:00,22:00,116,8623
11,761357,6179358,06:00,22:00,116,8624
12,760970,6179286,06:00,22:00,136,8625
13,760936,6179279,06:00,22:00,146,8626
14,761026,6179297,06:00,22:00,146,8627
15,760915,6179271,06:00,22:00,116,8628
16,760915,6179271,06:00,22:00,116,8629
17,760988,6179287,06:00,22:00,136,8630
18,760988,6179287,06:00,22:00,86,8631
19,761060,6179297,06:00,22:00,86,8632
20,761056,6179295,06:00,22:00,146,8633
21,761058,6179296,06:00,22:00,146,8634
22,761115,6179314,06:00,22:00,146,8635
23,761155,6179322,06:00,22:00,56,8636
24,761155,6179322,06:00,22:00,86,8637
25,761189,6179329,06:00,22:00,86,8638
26,761133,6179320,06:00,22:00,76,8639
27,761134,6179320,06:00,22:00,146,8640
28,761580,6179409,06:00,22:00,56,8641
29,761192,6179453,06:00,22:00,56,8642
30,760916,6179414,06:00,22:00,156,8643
31,760700,6179351,06:00,22:00,116,8644
32,760700,6179351,06:00,22:00,76,8645
33,760700,6179351,06:00,22:00,56,8646
34,760689,6179359,06:00,22:00,56,8647
35,760538,6179294,06:00,22:00,146,8648
36,760538,6179294,06:00,22:00,116,8649
37,760594,6179296,06:00,22:00,86,8650
38,760595,6179283,06:00,22:00,56,8651
39,760603,6179293,06:00,22:00,206,8652
40,760603,6179299,06:00,22:00,86,8653
41,760609,6179292,06:00,22:00,86,8654
42,761141,6179319,06:00,22:00,40,8655
43,761141,6179319,06:00,22:00,56,8656
44,763085,6178313,06:00,22:00,56,8657
45,760393,6180840,06:00,22:00,56,8658
46,760267,6180843,06:00,22:00,116,8659
47,761089,6180973,06:00,22:00,56,8660
48,762142,6180970,06:00,22:00,76,8661
49,762142,6180970,06:00,22:00,76,8662
50,762206,6182428,06:00,22:00,56,8663
51,762130,6182547,06:00,22:00,56,8664
52,762130,6182547,06:00,22:00,56,8665
53,762547,6182750,06:00,22:00,56,8666
54,761443,6182701,06:00,22:00,56,8667
55,761333,6182622,06:00,22:00,56,8668
56,761354,6182768,06:00,22:00,56,8669
57,761314,6183007,06:00,22:00,56,8670
58,761226,6182641,06:00,22:00,56,8671
59,760275,6181992,06:00,22:00,56,8672
60,760496,6181718,06:00,22:00,56,8673
61,759812,6182799,06:00,22:00,56,8674
62,759895,6182923,06:00,22:00,96,8675
63,759750,6182415,06:00,22:00,56,8676
64,759750,6182415,06:00,22:00,56,8677
65,759134,6182342,06:00,22:00,56,8678
66,759099,6182192,06:00,22:00,56,8679
67,759099,6182194,06:00,22:00,56,8680
68,759099,6182195,06:00,22:00,56,8681
69,759102,6182322,06:00,22:00,56,8682
70,758991,6182172,06:00,22:00,76,8683
71,759107,6182136,06:00,22:00,56,8684
72,759217,6182177,06:00,22:00,56,8685
73,759218,6182174,06:00,22:00,56,8686
74,759188,6181979,06:00,22:00,56,8687
75,758916,6182203,06:00,22:00,40,8688
76,758788,6182174,06:00,22:00,56,8689
77,758903,6182080,06:00,22:00,76,8690
78,758777,6182310,06:00,22:00,56,8691
79,758858,6182363,06:00,22:00,56,8692
80,758409,6182875,06:00,22:00,56,8693
81,758460,6182778,06:00,22:00,56,8694
82,758501,6182792,06:00,22:00,56,8695
83,758499,6182786,06:00,22:00,56,8696
84,759144,6183700,06:00,22:00,56,8697
85,759854,6184626,06:00,22:00,56,8698
86,760205,6184444,06:00,22:00,56,8699
87,758708,6184817,06:00,22:00,56,8700
88,758643,6184794,06:00,22:00,56,8701
89,758949,6184326,06:00,22:00,56,8702
90,758825,6184451,06:00,22:00,56,8703
91,758603,6182161,06:00,22:00,56,8704
92,758437,6182161,06:00,22:00,56,8705
93,758221,6182315,06:00,22:00,56,8706
94,758125,6182340,06:00,22:00,56,8707
95,757718,6182425,06:00,22:00,56,8708
96,757432,6182745,06:00,22:00,56,8709
97,757940,6182298,06:00,22:00,56,8710
98,757894,6182307,06:00,22:00,56,8711
99,757886,6182230,06:00,22:00,56,8712
100,758047,6182228,06:00,22:00,56,8713
101,758185,6182236,06:00,22:00,56,8714
102,757990,6182063,06:00,22:00,76,8715
103,757763,6182091,06:00,22:00,56,8716
104,757765,6182249,06:00,22:00,56,8717
105,757770,6182326,06:00,22:00,56,8718
106,757770,6182326,06:00,22:00,56,8719
107,757654,6182187,06:00,22:00,56,8720
108,757701,6182098,06:00,22:00,56,8721
109,757793,6181970,06:00,22:00,56,8722
110,757762,6181935,06:00,22:00,56,8723
111,759097,6180537,06:00,22:00,56,8724
112,759088,6180258,06:00,22:00,56,8725
113,759130,6180201,06:00,22:00,56,8726
114,759256,6180002,06:00,22:00,76,8727
115,759865,6179059,06:00,22:00,56,8728
116,760003,6179148,06:00,22:00,56,8729
117,760003,6179148,06:00,22:00,56,8730
118,760008,6179139,06:00,22:00,56,8731
119,760015,6179091,06:00,22:00,56,8732
120,760018,6179087,06:00,22:00,56,8733
121,760017,6179261,06:00,22:00,156,8734
122,760027,6179223,06:00,22:00,56,8735
123,760019,6179254,06:00,22:00,56,8736
124,760215,6179442,06:00,22:00,56,8737
125,760215,6179442,06:00,22:00,56,8738
