Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,629639,6231865,06:00,22:00,56,13702
3,629775,6231720,06:00,22:00,116,13703
4,629804,6231706,06:00,22:00,116,13704
5,629734,6231698,06:00,22:00,56,13705
6,629720,6231680,06:00,22:00,76,13706
7,629672,6231647,06:00,22:00,86,13707
8,629676,6231647,06:00,22:00,56,13708
9,629529,6231707,06:00,22:00,56,13709
10,629503,6231777,06:00,22:00,56,13710
11,629538,6231815,06:00,22:00,116,13711
12,629078,6230556,08:00,09:30,40,13712
13,629570,6231811,06:00,22:00,136,13713
14,629584,6231828,06:00,22:00,56,13714
15,629559,6231796,06:00,22:00,86,13715
16,629559,6231796,06:00,22:00,146,13716
17,629495,6231407,06:00,22:00,56,13717
18,629525,6231353,06:00,22:00,116,13718
19,629525,6231353,06:00,22:00,126,13719
20,629528,6231305,06:00,22:00,116,13720
21,629496,6231279,06:00,22:00,176,13721
22,629496,6231279,06:00,22:00,146,13722
23,629519,6231297,06:00,22:00,56,13723
24,629475,6231295,06:00,22:00,116,13724
25,629380,6231099,06:00,22:00,76,13725
26,629398,6231293,06:00,22:00,86,13726
27,629398,6231293,06:00,22:00,40,13727
28,629507,6231199,06:00,22:00,106,13728
29,629507,6231199,06:00,22:00,96,13729
30,629495,6231182,06:00,22:00,76,13730
31,629471,6231187,06:00,22:00,116,13731
32,629397,6231321,06:00,22:00,116,13732
33,629395,6231341,06:00,22:00,56,13733
34,629406,6231373,06:00,22:00,56,13734
35,629349,6231057,06:00,22:00,96,13735
36,629395,6231228,06:00,22:00,116,13736
37,629568,6231116,06:00,22:00,116,13737
38,629459,6231079,06:00,22:00,56,13738
39,629490,6231071,06:00,22:00,86,13739
40,629532,6231058,06:00,22:00,56,13740
41,629545,6231055,06:00,22:00,136,13741
42,629443,6231004,06:00,22:00,56,13742
43,629443,6231004,06:00,22:00,116,13743
44,629443,6231004,06:00,22:00,56,13744
45,629424,6231011,06:00,22:00,86,13745
46,629424,6231011,06:00,22:00,76,13746
47,629424,6231011,06:00,22:00,236,13747
48,629424,6231011,06:00,22:00,146,13748
49,629424,6231011,06:00,22:00,56,13749
50,629413,6231016,06:00,22:00,76,13750
51,629413,6231016,06:00,22:00,136,13751
52,629406,6231019,06:00,22:00,146,13752
53,629397,6231020,06:00,22:00,56,13753
54,629397,6231020,06:00,22:00,76,13754
55,629397,6231020,06:00,22:00,146,13755
56,629397,6231020,06:00,22:00,56,13756
57,629397,6231020,06:00,22:00,106,13757
58,629390,6231025,06:00,22:00,56,13758
59,629379,6231030,06:00,22:00,56,13759
60,629373,6231031,06:00,22:00,56,13760
61,629371,6231035,06:00,22:00,86,13761
62,629371,6231035,06:00,22:00,116,13762
63,629371,6231035,06:00,22:00,136,13763
64,629449,6231216,06:00,22:00,56,13764
65,629518,6231505,06:00,22:00,56,13765
66,629443,6231538,06:00,22:00,56,13766
67,629433,6231545,06:00,22:00,116,13767
68,629407,6231564,06:00,22:00,56,13768
69,629330,6231465,06:00,22:00,116,13769
70,629324,6231401,06:00,22:00,76,13770
71,629332,6231376,06:00,22:00,86,13771
72,629390,6231455,06:00,22:00,116,13772
73,629445,6231422,06:00,22:00,86,13773
74,629445,6231422,10:00,14:00,40,13774
75,629374,6231366,06:00,22:00,56,13775
76,629374,6231366,06:00,22:00,176,13776
77,629140,6231451,06:00,22:00,116,13777
78,629140,6231451,06:00,22:00,116,13778
79,629179,6231464,06:00,22:00,116,13779
80,629352,6231362,06:00,22:00,56,13780
