Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,742744,6109432,06:00,09:00,40,4013
3,740695,6107156,06:00,22:00,56,4014
4,740696,6107156,06:00,22:00,56,4015
5,740695,6107156,06:00,22:00,56,4016
6,740475,6106984,06:00,22:00,56,4017
7,740396,6106978,06:00,22:00,76,4018
8,740422,6106952,06:00,22:00,56,4019
9,740391,6106948,06:00,22:00,56,4020
10,740405,6106953,06:00,22:00,56,4021
11,740586,6106679,06:00,22:00,86,4022
12,740612,6106688,06:00,10:30,56,4023
13,740641,6106743,06:00,22:00,56,4024
14,740641,6106743,09:00,12:30,40,4025
15,740141,6107264,06:00,22:00,206,4026
16,740141,6107264,06:00,22:00,206,4027
17,740141,6107264,06:00,10:30,76,4028
18,740096,6107354,06:00,22:00,56,4029
19,740198,6107430,06:00,22:00,116,4030
20,740198,6107430,06:00,22:00,56,4031
21,740120,6107479,06:00,10:30,56,4032
22,739799,6107139,06:00,22:00,86,4033
23,739826,6107432,06:00,22:00,76,4034
24,739826,6107448,06:00,22:00,56,4035
25,739833,6107557,06:00,22:00,56,4036
26,739831,6107560,06:00,22:00,56,4037
27,739654,6107495,06:00,22:00,56,4038
28,739619,6107440,06:00,22:00,56,4039
29,739731,6107431,06:00,22:00,56,4040
30,739731,6107431,06:00,22:00,56,4041
31,739575,6107042,06:00,22:00,56,4042
32,739481,6106946,06:00,22:00,146,4043
33,739491,6107009,06:00,22:00,86,4044
34,739512,6106970,06:00,22:00,56,4045
35,739519,6106957,06:00,22:00,116,4046
36,739509,6106811,06:00,22:00,76,4047
37,740550,6107669,06:00,22:00,96,4048
38,738893,6104796,06:00,22:00,56,4049
39,738678,6104748,06:00,22:00,56,4050
40,738678,6104748,06:00,22:00,56,4051
41,738626,6104461,06:00,22:00,56,4052
42,739457,6103258,06:00,22:00,56,4053
43,739457,6103258,06:00,22:00,116,4054
44,739737,6102932,06:00,22:00,86,4055
45,739570,6103542,06:00,22:00,56,4056
46,739208,6104833,06:00,22:00,56,4057
47,739208,6104833,06:00,22:00,56,4058
48,739265,6105571,06:00,22:00,116,4059
49,739233,6105576,06:00,22:00,56,4060
50,739207,6105595,06:00,22:00,56,4061
51,739034,6105744,06:00,22:00,76,4062
52,738780,6105864,06:00,22:00,96,4063
53,738330,6106135,06:00,22:00,56,4064
54,738256,6106199,06:00,22:00,56,4065
55,738168,6106079,06:00,22:00,56,4066
56,738168,6106079,06:00,22:00,40,4067
57,738168,6106079,09:00,12:30,40,4068
58,738107,6106173,06:00,22:00,56,4069
59,738162,6106261,06:00,22:00,56,4070
60,738006,6106406,06:00,22:00,56,4071
61,737796,6106351,06:00,22:00,76,4072
62,737751,6106652,06:00,22:00,56,4073
63,736881,6107048,06:00,22:00,56,4074
64,737450,6106667,06:00,22:00,56,4075
65,737596,6106468,06:00,22:00,56,4076
66,737677,6106427,06:00,22:00,56,4077
67,737815,6106285,06:00,22:00,56,4078
68,738059,6106170,06:00,22:00,56,4079
69,738019,6106092,06:00,22:00,56,4080
70,738354,6106033,06:00,22:00,56,4081
71,738403,6105967,06:00,22:00,56,4082
72,738967,6105759,06:00,22:00,76,4083
73,739140,6105625,06:00,22:00,106,4084
74,739140,6105625,06:00,22:00,226,4085
75,739140,6105625,06:00,22:00,206,4086
76,739140,6105625,06:00,22:00,246,4087
77,739140,6105625,06:00,22:00,206,4088
78,739408,6105369,06:00,22:00,40,4089
79,739388,6105234,06:00,22:00,56,4090
80,739508,6105374,06:00,22:00,56,4091
81,739425,6105179,06:00,22:00,56,4092
82,739510,6105106,06:00,22:00,86,4093
83,739621,6105139,06:00,22:00,76,4094
84,739570,6105118,06:00,22:00,56,4095
85,739752,6105082,06:00,22:00,56,4096
86,739669,6105077,06:00,22:00,56,4097
87,739993,6105262,06:00,22:00,76,4098
88,739959,6105218,06:00,22:00,96,4099
89,739959,6105218,06:00,22:00,56,4100
90,740086,6105317,06:00,22:00,96,4101
91,739820,6105399,06:00,22:00,56,4102
92,739672,6105509,06:00,22:00,56,4103
93,739823,6105291,06:00,22:00,56,4104
94,739669,6105378,06:00,22:00,56,4105
95,739657,6105420,06:00,22:00,56,4106
96,739800,6105287,06:00,22:00,56,4107
97,739800,6105892,06:00,22:00,86,4108
98,739840,6105828,06:00,22:00,116,4109
99,739668,6105698,06:00,22:00,56,4110
100,739816,6105708,06:00,22:00,86,4111
101,739989,6105550,06:00,22:00,76,4112
102,739921,6105487,06:00,22:00,56,4113
103,740507,6105455,06:00,22:00,76,4114
104,740507,6105455,06:00,22:00,56,4115
105,740115,6105737,06:00,22:00,96,4116
106,740537,6106715,06:00,10:30,56,4117
107,740540,6106743,06:00,10:30,116,4118
108,739494,6104942,06:00,22:00,116,4119
