Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;1398;28946
1;3;1394;28931
1;4;1384;28889
1;5;1347;28737
1;6;1378;28864
1;7;1329;28660
1;8;1364;29063
1;9;1364;29063
1;10;1364;29063
1;11;1373;29172
1;12;1373;29172
1;13;1368;29481
1;14;1351;29202
1;15;1378;29410
1;16;1373;29343
1;17;1414;29515
1;18;1414;29515
1;19;1405;29477
1;20;1433;29589
1;21;1433;29589
1;22;1436;29603
1;23;1439;29617
1;24;1453;29674
1;25;1453;29674
1;26;1453;29674
1;27;1471;29750
1;28;1526;29981
1;29;1497;30516
1;30;1475;30425
1;31;1472;30412
1;32;1501;30532
1;33;1519;30607
1;34;1459;29699
1;35;1482;30452
1;36;1498;30515
1;37;1563;30794
1;38;1524;30626
1;39;1561;30780
1;40;1573;30827
1;41;1483;30452
1;42;1503;30541
1;43;1507;30553
1;44;1355;28945
1;45;1516;30595
1;46;1509;30565
1;47;1417;30317
1;48;1427;30496
1;49;1456;30657
1;50;1437;30676
1;51;1443;30769
1;52;1482;31214
1;53;1505;31309
1;54;1482;31394
1;55;1510;31669
1;56;1510;31669
1;57;1516;31727
1;58;1545;31847
1;59;1509;31642
1;60;1552;31817
1;61;1545;31790
1;62;1436;29774
1;63;1463;29884
1;64;1425;29726
1;65;1450;29828
1;66;1434;29761
1;67;1434;29761
1;68;1487;29494
1;69;1497;29540
1;70;1481;29465
1;71;1489;29500
1;72;1477;29450
1;73;1418;29210
1;74;1419;29214
1;75;1431;29262
1;76;1441;29306
1;77;1450;29341
1;78;1522;29644
1;79;1559;30286
1;80;1561;30295
1;81;1462;29880
1;82;1464;29887
1;83;1329;28685
1;84;1290;28203
1;85;1315;28180
1;86;1339;29168
1;87;1314;29059
1;88;1313;29114
1;89;1305;28746
1;90;1357;29117
1;91;1373;29180
1;92;1373;29180
1;93;1368;29287
1;94;1336;29028
1;95;1371;29175
1;96;1371;29175
1;97;1375;29140
1;98;1324;28739
1;99;1334;28964
1;100;1332;28959
1;101;1332;28956
1;102;1310;28676
1;103;1338;28681
1;104;1333;28661
1;105;1278;28432
1;106;1338;28385
1;107;1338;28385
1;108;1340;28397
1;109;1273;28457
1;110;1355;29256
1;111;1390;29093
1;112;1433;29589
2;1;1366;28196
2;2;0;0
2;3;62;259
2;4;52;217
2;5;51;211
2;6;108;448
2;7;70;288
