Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,730172,6132763,06:00,09:00,64,2445
3,730113,6132687,06:00,22:00,76,2446
4,730104,6132700,06:00,22:00,56,2447
5,730132,6132660,06:00,22:00,56,2448
6,730282,6132598,06:00,10:00,56,2449
7,730309,6132624,06:00,10:00,136,2450
8,730149,6132575,06:00,10:00,116,2451
9,730149,6132575,06:00,10:00,56,2452
10,730130,6132573,06:00,22:00,76,2453
11,730100,6132486,06:00,22:00,96,2454
12,730045,6132570,06:00,22:00,56,2455
13,730015,6132538,06:00,22:00,56,2456
14,730019,6132404,06:00,22:00,56,2457
15,730018,6132383,06:00,22:00,56,2458
16,729987,6132571,06:00,22:00,56,2459
17,729942,6132538,06:00,22:00,56,2460
18,729947,6132408,06:00,22:00,56,2461
19,729951,6132368,06:00,22:00,56,2462
20,729953,6132316,06:00,22:00,56,2463
21,729959,6132209,06:00,10:00,56,2464
22,729959,6132209,06:00,10:00,56,2465
23,729953,6132126,06:00,22:00,56,2466
24,729847,6132524,06:00,22:00,56,2467
25,729682,6131795,06:00,22:00,56,2468
26,729802,6131751,06:00,22:00,56,2469
27,729784,6131370,06:00,22:00,676,2470
28,729784,6131370,06:00,22:00,56,2471
29,729784,6131370,06:00,22:00,56,2472
30,729770,6131641,06:00,22:00,56,2473
31,729892,6131159,06:00,22:00,56,2474
32,729902,6131258,06:00,22:00,86,2475
33,729864,6131271,06:00,22:00,56,2476
34,729866,6131323,06:00,22:00,86,2477
35,729929,6131333,06:00,22:00,116,2478
36,730056,6131110,06:00,22:00,56,2479
37,730046,6131099,06:00,22:00,96,2480
38,729862,6131400,06:00,22:00,76,2481
39,729834,6131817,06:00,22:00,56,2482
40,729864,6132434,06:00,22:00,56,2483
41,729735,6132763,06:00,22:00,56,2484
42,729735,6132763,06:00,22:00,96,2485
43,729841,6132835,06:00,22:00,56,2486
44,729639,6133034,06:00,22:00,56,2487
45,729676,6132789,06:00,22:00,86,2488
46,729630,6132916,06:00,22:00,96,2489
47,729589,6133029,06:00,22:00,116,2490
48,729667,6133153,06:00,22:00,156,2491
49,729604,6133201,06:00,22:00,40,2492
50,729493,6133403,06:00,22:00,56,2493
51,729434,6133563,06:00,22:00,56,2494
52,729451,6133675,06:00,22:00,136,2495
53,729654,6133374,06:00,22:00,76,2496
54,729667,6133284,06:00,22:00,76,2497
55,729638,6133278,06:00,22:00,56,2498
56,729599,6134038,06:00,22:00,56,2499
57,729599,6134038,06:00,22:00,76,2500
58,729753,6133706,06:00,22:00,56,2501
59,729765,6133646,06:00,22:00,56,2502
60,729679,6133656,06:00,22:00,56,2503
61,729989,6134046,06:00,22:00,56,2504
62,729989,6134046,06:00,22:00,56,2505
63,730063,6134072,06:00,22:00,56,2506
64,730060,6134073,06:00,22:00,76,2507
65,730159,6134101,06:00,22:00,56,2508
66,730223,6134102,06:00,22:00,56,2509
67,730224,6134103,06:00,22:00,56,2510
68,730192,6134028,06:00,22:00,56,2511
69,731397,6132800,06:00,22:00,56,2512
70,731353,6132822,06:00,09:00,56,2513
71,731277,6132811,06:00,22:00,56,2514
72,731135,6132771,06:00,22:00,56,2515
73,731185,6132883,06:00,09:00,116,2516
74,731187,6132901,06:00,22:00,40,2517
75,731149,6132983,06:00,09:00,76,2518
76,731149,6132983,06:00,09:00,196,2519
77,731058,6133006,06:00,22:00,56,2520
78,730905,6132880,06:00,22:00,56,2521
79,730905,6132880,06:00,22:00,76,2522
80,730784,6132748,06:00,22:00,56,2523
81,730784,6132748,06:00,22:00,136,2524
82,730531,6132792,06:00,22:00,76,2525
83,730440,6132757,06:00,22:00,96,2526
84,730440,6132757,06:00,22:00,116,2527
85,730440,6132757,06:00,22:00,76,2528
86,730447,6132719,06:00,22:00,56,2529
87,730006,6132732,06:00,22:00,56,2530
88,729933,6132955,06:00,22:00,56,2531
89,729866,6132952,06:00,22:00,56,2532
90,729866,6132952,06:00,22:00,56,2533
91,730234,6133246,06:00,22:00,56,2534
92,730011,6133241,06:00,22:00,56,2535
93,730106,6133067,06:00,22:00,56,2536
94,730259,6133193,06:00,22:00,76,2537
95,730478,6133300,06:00,22:00,56,2538
96,730640,6133207,06:00,22:00,56,2539
97,730627,6133111,06:00,22:00,56,2540
98,730627,6133111,06:00,22:00,96,2541
99,730551,6133072,06:00,22:00,76,2542
100,730537,6133113,06:00,22:00,76,2543
101,730507,6133197,06:00,22:00,56,2544
102,730494,6133227,06:00,22:00,56,2545
103,730310,6133091,06:00,22:00,56,2546
104,730229,6132960,06:00,22:00,56,2547
105,730115,6132487,06:00,22:00,40,2548
106,731062,6133432,06:00,22:00,40,2549
107,730115,6132487,06:00,22:00,40,2550
