Location ID From;Location ID To;Driving Time (s);Distance (m)
9;79;574;5835
9;80;744;6542
9;81;772;6660
9;82;781;6699
9;83;782;6703
9;84;1078;7937
9;85;1428;9393
9;86;1523;9790
9;87;1430;9405
9;88;1433;9416
9;89;1147;8225
9;90;1179;8356
9;91;590;5905
9;92;627;6058
9;93;626;6762
9;94;617;6731
9;95;646;6851
9;96;756;7311
9;97;570;6533
9;98;581;6579
9;99;561;6497
9;100;575;6553
9;101;612;6703
9;102;521;6328
9;103;591;6623
9;104;624;6757
9;105;641;6828
9;106;641;6828
9;107;618;6733
9;108;585;6596
9;109;512;6290
9;110;516;6307
9;111;763;6653
9;112;588;4751
9;113;605;4823
9;114;571;4683
9;115;369;3146
9;116;339;3020
9;117;339;3020
9;118;342;3032
9;119;354;3079
9;120;355;3085
9;121;322;2947
9;122;332;2988
9;123;324;2954
9;124;241;2334
9;125;241;2334
10;1;810;9254
10;2;239;991
10;3;278;2481
10;4;278;2481
10;5;103;423
10;6;110;455
10;7;154;638
10;8;141;584
10;9;70;293
10;10;0;0
10;11;2;10
10;12;95;392
10;13;103;427
10;14;81;335
10;15;109;454
10;16;109;454
10;17;91;377
10;18;91;377
10;19;75;309
10;20;76;315
10;21;75;311
10;22;59;246
10;23;49;205
10;24;49;205
10;25;41;170
10;26;55;229
10;27;55;228
10;28;92;382
10;29;161;669
10;30;138;572
10;31;196;1170
10;32;196;1170
10;33;196;1170
10;34;197;1175
10;35;268;1470
10;36;268;1470
10;37;257;1425
10;38;260;1437
10;39;257;1421
10;40;255;1415
10;41;257;1421
10;42;53;220
10;43;53;220
10;44;641;4508
10;45;250;2296
10;46;253;2309
10;47;273;2687
10;48;557;4924
10;49;557;4924
10;50;526;5173
10;51;554;5285
10;52;554;5285
10;53;766;6170
10;54;671;4813
10;55;653;4741
10;56;701;4939
10;57;790;5311
10;58;730;5056
10;59;472;3537
10;60;440;3402
10;61;627;5009
10;62;667;5177
10;63;522;4573
10;64;522;4573
10;65;524;4583
10;66;469;4621
10;67;470;4623
10;68;470;4624
10;69;500;4751
10;70;463;4595
10;71;473;4634
10;72;472;4368
10;73;473;4369
10;74;403;4074
10;75;458;4576
10;76;532;5023
10;77;489;4850
10;78;502;4900
10;79;534;5030
10;80;704;5737
10;81;732;5855
10;82;741;5894
10;83;742;5898
10;84;1038;7132
10;85;1388;8588
10;86;1483;8985
10;87;1390;8600
10;88;1393;8611
10;89;1107;7420
10;90;1139;7551
10;91;550;5100
10;92;587;5253
10;93;586;5957
10;94;577;5926
10;95;606;6046
10;96;716;6506
10;97;530;5728
10;98;541;5774
10;99;521;5692
10;100;535;5748
10;101;572;5898
10;102;481;5523
10;103;551;5818
10;104;584;5952
10;105;601;6023
10;106;601;6023
10;107;578;5928
10;108;545;5791
10;109;472;5485
10;110;476;5502
10;111;723;5848
10;112;548;3946
10;113;565;4018
10;114;531;3878
10;115;329;2341
10;116;299;2215
10;117;299;2215
10;118;302;2227
10;119;314;2274
10;120;315;2280
10;121;282;2142
10;122;292;2183
10;123;284;2149
10;124;201;1529
10;125;201;1529
11;1;810;9252
11;2;239;989
11;3;278;2479
11;4;278;2479
11;5;103;421
11;6;110;453
11;7;154;636
11;8;141;582
11;9;70;291
11;10;2;10
11;11;0;0
11;12;96;396
11;13;104;431
11;14;82;339
11;15;110;458
11;16;110;458
11;17;92;381
11;18;92;381
11;19;76;313
11;20;77;319
11;21;76;315
11;22;60;250
11;23;50;209
11;24;50;209
11;25;42;174
11;26;56;233
11;27;56;232
11;28;92;380
11;29;162;673
11;30;139;576
11;31;197;1174
11;32;197;1174
11;33;197;1174
11;34;198;1179
11;35;269;1474
11;36;269;1474
11;37;258;1429
11;38;261;1441
11;39;258;1425
11;40;256;1419
11;41;258;1425
11;42;54;224
11;43;54;224
11;44;641;4506
11;45;251;2300
11;46;254;2313
11;47;274;2691
11;48;558;4928
11;49;558;4928
11;50;527;5177
11;51;555;5289
11;52;555;5289
11;53;767;6174
11;54;672;4817
11;55;654;4745
11;56;702;4943
11;57;791;5315
11;58;731;5060
11;59;473;3541
11;60;441;3406
11;61;628;5013
11;62;668;5181
11;63;523;4577
11;64;523;4577
11;65;525;4587
11;66;470;4625
11;67;471;4627
11;68;471;4628
11;69;501;4755
11;70;464;4599
11;71;474;4638
11;72;473;4372
11;73;474;4373
11;74;404;4078
11;75;459;4580
11;76;533;5027
11;77;490;4854
11;78;503;4904
11;79;535;5034
11;80;705;5741
11;81;733;5859
11;82;742;5898
11;83;743;5902
11;84;1039;7136
11;85;1389;8592
11;86;1484;8989
11;87;1391;8604
11;88;1394;8615
11;89;1108;7424
11;90;1140;7555
11;91;551;5104
11;92;588;5257
11;93;587;5961
11;94;578;5930
11;95;607;6050
11;96;717;6510
11;97;531;5732
11;98;542;5778
11;99;522;5696
11;100;536;5752
11;101;573;5902
11;102;482;5527
11;103;552;5822
11;104;585;5956
11;105;602;6027
11;106;602;6027
11;107;579;5932
11;108;546;5795
11;109;473;5489
11;110;477;5506
11;111;724;5852
11;112;549;3950
11;113;566;4022
11;114;532;3882
11;115;330;2345
11;116;300;2219
11;117;300;2219
11;118;303;2231
11;119;315;2278
11;120;316;2284
11;121;283;2146
11;122;293;2187
11;123;285;2153
11;124;202;1533
11;125;202;1533
12;1;792;9927
12;2;308;2149
12;3;260;3154
12;4;260;3154
12;5;189;1532
12;6;164;1430
12;7;148;1365
12;8;135;1311
12;9;163;678
12;10;95;392
12;11;96;396
12;12;0;0
12;13;9;35
12;14;14;57
12;15;15;62
12;16;15;62
12;17;5;21
12;18;5;21
12;19;24;98
12;20;23;94
12;21;23;96
12;22;36;148
12;23;46;189
12;24;46;189
12;25;54;222
12;26;41;167
12;27;41;168
12;28;185;767
12;29;88;365
12;30;65;268
12;31;123;866
12;32;123;866
12;33;123;866
12;34;124;871
12;35;195;1166
12;36;195;1166
12;37;184;1121
12;38;187;1133
12;39;184;1117
12;40;182;1111
12;41;184;1117
12;42;42;175
12;43;42;175
12;44;623;5181
12;45;177;1992
12;46;180;2005
12;47;200;2383
12;48;484;4620
12;49;484;4620
12;50;453;4869
12;51;481;4981
12;52;481;4981
12;53;693;5866
12;54;598;4509
12;55;580;4437
12;56;628;4635
12;57;717;5007
12;58;657;4752
12;59;399;3233
12;60;367;3098
12;61;554;4705
12;62;594;4873
12;63;449;4269
12;64;449;4269
12;65;451;4279
12;66;396;4317
12;67;397;4319
12;68;397;4320
12;69;427;4447
12;70;390;4291
12;71;400;4330
12;72;399;4064
12;73;400;4065
12;74;330;3770
12;75;385;4272
12;76;459;4719
12;77;416;4546
12;78;429;4596
12;79;461;4726
12;80;631;5433
12;81;659;5551
12;82;668;5590
12;83;669;5594
12;84;965;6828
12;85;1315;8284
12;86;1410;8681
12;87;1317;8296
12;88;1320;8307
12;89;1034;7116
12;90;1066;7247
12;91;477;4796
12;92;514;4949
12;93;513;5653
12;94;504;5622
12;95;533;5742
12;96;643;6202
12;97;457;5424
12;98;468;5470
12;99;448;5388
12;100;462;5444
12;101;499;5594
12;102;408;5219
12;103;478;5514
12;104;511;5648
12;105;528;5719
12;106;528;5719
12;107;505;5624
12;108;472;5487
12;109;399;5181
12;110;403;5198
12;111;650;5544
12;112;475;3642
12;113;492;3714
12;114;458;3574
12;115;256;2037
12;116;226;1911
12;117;226;1911
12;118;229;1923
12;119;241;1970
12;120;242;1976
12;121;209;1838
12;122;219;1879
12;123;211;1845
12;124;128;1225
12;125;128;1225
13;1;800;9962
13;2;316;2184
13;3;268;3189
13;4;268;3189
13;5;197;1567
13;6;172;1465
13;7;156;1400
13;8;143;1346
13;9;171;713
13;10;103;427
13;11;104;431
13;12;9;35
13;13;0;0
13;14;22;92
13;15;7;29
13;16;7;29
13;17;14;56
13;18;14;56
13;19;32;133
13;20;31;129
13;21;31;131
13;22;44;183
13;23;54;224
13;24;54;224
13;25;62;257
13;26;49;202
13;27;49;203
13;28;193;802
13;29;96;400
13;30;73;303
13;31;131;901
13;32;131;901
13;33;131;901
13;34;132;906
13;35;203;1201
13;36;203;1201
13;37;192;1156
13;38;195;1168
13;39;192;1152
13;40;190;1146
13;41;192;1152
13;42;50;210
13;43;50;210
13;44;631;5216
13;45;185;2027
13;46;188;2040
13;47;208;2418
13;48;492;4655
13;49;492;4655
13;50;461;4904
13;51;489;5016
13;52;489;5016
13;53;701;5901
13;54;606;4544
13;55;588;4472
13;56;636;4670
13;57;725;5042
13;58;665;4787
13;59;407;3268
13;60;375;3133
13;61;562;4740
