Location ID From;Location ID To;Driving Time (s);Distance (m)
1;1;0;0
1;2;776;10037
1;3;776;10037
1;4;758;9962
1;5;767;10000
1;6;767;10000
1;7;792;10019
1;8;792;10019
1;9;792;10019
1;10;767;10070
1;11;767;10070
1;12;762;10104
1;13;762;10104
1;14;763;10121
1;15;763;10121
1;16;804;10224
1;17;817;10208
1;18;817;10208
1;19;790;10167
1;20;790;10167
1;21;784;10141
1;22;794;10115
1;23;794;10115
1;24;805;10231
1;25;805;10231
1;26;805;10231
1;27;823;10146
1;28;823;10146
1;29;833;10277
1;30;874;10446
1;31;874;10446
1;32;874;10446
1;33;787;9999
1;34;787;9999
1;35;728;9471
1;36;735;9500
1;37;747;9551
1;38;774;9662
1;39;799;9766
1;40;799;9766
1;41;822;9862
1;42;760;9692
1;43;757;9683
1;44;755;9671
1;45;755;9671
1;46;751;9657
1;47;765;9904
1;48;769;9922
1;49;775;10214
1;50;771;10276
1;51;771;10276
1;52;771;10276
1;53;771;10276
1;54;771;10276
1;55;771;10276
1;56;771;10276
1;57;801;10212
1;58;804;10226
1;59;804;10226
1;60;804;10226
1;61;817;10276
1;62;817;10276
1;63;837;10363
1;64;861;10463
1;65;861;10463
1;66;887;10569
1;67;887;10569
1;68;841;11062
1;69;826;11000
1;70;892;10521
1;71;902;10562
1;72;904;10572
1;73;845;11079
1;74;867;11356
1;75;894;11467
1;76;887;11435
1;77;853;11296
1;78;842;11252
1;79;836;11268
1;80;850;11361
1;81;850;11361
1;82;863;11157
1;83;863;11157
1;84;863;11157
1;85;890;11268
1;86;882;10478
1;87;911;10599
1;88;925;10659
1;89;780;9967
1;90;785;9990
1;91;786;9992
1;92;794;9834
1;93;801;9862
1;94;813;9912
1;95;758;9639
1;96;770;9734
1;97;776;9756
1;98;776;9756
1;99;780;9774
1;100;779;9965
1;101;779;9965
1;102;787;9998
1;103;6;25
2;1;794;10339
2;2;0;0
2;3;0;0
2;4;19;79
2;5;10;41
2;6;10;41
2;7;17;70
2;8;17;70
2;9;17;70
2;10;47;261
2;11;47;261
2;12;42;295
2;13;42;295
2;14;43;312
2;15;43;312
2;16;33;136
2;17;42;173
2;18;42;173
2;19;47;194
2;20;47;194
2;21;53;219
2;22;19;80
2;23;19;80
2;24;31;129
2;25;31;129
2;26;31;129
2;27;77;322
2;28;77;322
2;29;58;242
2;30;99;411
2;31;99;411
2;32;99;411
2;33;23;98
2;34;23;98
2;35;66;637
2;36;73;666
2;37;85;717
2;38;112;828
2;39;137;932
2;40;137;932
2;41;160;1028
2;42;84;624
2;43;81;615
2;44;79;603
2;45;79;603
2;46;75;589
2;47;55;304
2;48;59;322
2;49;55;405
2;50;51;467
2;51;51;467
2;52;51;467
2;53;51;467
2;54;51;467
2;55;51;467
2;56;51;467
2;57;47;194
2;58;50;208
2;59;50;208
2;60;50;208
2;61;63;258
2;62;63;258
2;63;83;345
2;64;107;445
2;65;107;445
2;66;133;551
2;67;133;551
2;68;121;1253
2;69;106;1191
2;70;117;486
2;71;127;527
2;72;129;537
2;73;125;1270
