Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,773766,6175285,06:00,22:00,56,12557
3,773652,6175284,06:00,22:00,56,12558
4,773601,6174932,06:00,22:00,96,12559
5,773603,6174925,06:00,22:00,56,12560
6,773614,6174747,06:00,22:00,56,12561
7,773651,6174695,06:00,22:00,56,12562
8,773598,6174522,06:00,22:00,76,12563
9,773598,6174522,06:00,22:00,96,12564
10,773598,6174522,06:00,22:00,56,12565
11,773598,6174522,06:00,22:00,76,12566
12,773575,6174483,06:00,22:00,56,12567
13,773618,6174238,06:00,22:00,56,12568
14,773676,6174473,06:00,22:00,76,12569
15,773676,6174473,06:00,22:00,116,12570
16,773751,6174523,06:00,22:00,56,12571
17,773769,6174521,06:00,22:00,56,12572
18,773768,6174592,06:00,22:00,96,12573
19,773741,6174677,06:00,22:00,136,12574
20,773853,6174640,06:00,22:00,76,12575
21,773807,6174674,06:00,22:00,106,12576
22,773759,6174917,06:00,22:00,116,12577
23,773832,6175047,06:00,22:00,56,12578
24,773727,6175024,06:00,22:00,56,12579
25,773683,6175203,06:00,22:00,96,12580
26,773820,6175135,06:00,22:00,56,12581
27,773863,6175097,06:00,22:00,56,12582
28,773725,6175164,08:00,14:00,40,12583
29,774102,6175269,06:00,22:00,76,12584
30,774054,6175151,06:00,22:00,56,12585
31,774087,6175063,06:00,22:00,56,12586
32,774081,6174998,06:00,22:00,56,12587
33,774061,6174718,06:00,22:00,136,12588
34,774060,6174698,06:00,22:00,156,12589
35,774060,6174698,06:00,22:00,56,12590
36,774060,6174698,06:00,22:00,96,12591
37,774060,6174698,06:00,22:00,116,12592
38,774060,6174698,06:00,22:00,116,12593
39,774049,6174586,06:00,22:00,56,12594
40,773881,6174617,06:00,22:00,76,12595
41,773920,6174573,06:00,22:00,56,12596
42,773920,6174573,06:00,22:00,116,12597
43,774133,6174462,06:00,22:00,56,12598
44,774141,6174680,06:00,22:00,56,12599
45,774141,6174680,06:00,22:00,56,12600
46,774194,6174810,06:00,22:00,116,12601
47,774282,6174932,06:00,22:00,96,12602
48,774282,6174932,06:00,22:00,56,12603
49,774282,6174932,06:00,22:00,56,12604
50,774545,6175182,06:00,22:00,76,12605
51,774469,6175340,06:00,22:00,76,12606
52,774360,6175358,06:00,22:00,56,12607
53,774292,6175345,06:00,22:00,76,12608
54,774085,6175332,06:00,22:00,136,12609
55,773957,6175345,06:00,22:00,56,12610
56,774153,6174655,06:00,22:00,56,12611
57,774153,6174655,06:00,22:00,76,12612
58,774153,6174655,06:00,22:00,56,12613
59,774153,6174655,06:00,22:00,56,12614
60,774153,6174655,06:00,22:00,56,12615
61,773645,6175378,06:00,22:00,56,12616
62,773645,6175378,06:00,22:00,56,12617
63,774113,6177576,06:00,22:00,116,12618
64,774113,6177576,06:00,22:00,176,12619
65,774108,6177558,06:00,22:00,116,12620
66,774108,6177558,06:00,22:00,136,12621
67,774075,6177503,06:00,22:00,86,12622
68,774073,6177482,06:00,22:00,86,12623
69,774058,6177453,06:00,22:00,136,12624
70,774000,6177362,06:00,22:00,116,12625
71,774006,6177368,06:00,22:00,86,12626
72,774145,6177615,06:00,22:00,86,12627
73,774145,6177615,06:00,22:00,116,12628
74,774212,6177752,06:00,22:00,40,12629
75,774212,6177752,08:00,13:00,40,12630
76,774312,6177741,06:00,22:00,76,12631
77,774188,6177450,06:00,22:00,56,12632
78,774041,6177353,06:00,22:00,56,12633
79,774420,6177590,06:00,22:00,56,12634
80,774462,6177678,06:00,22:00,56,12635
81,774543,6177299,06:00,22:00,56,12636
82,774396,6177174,06:00,22:00,56,12637
83,774324,6177178,06:00,22:00,56,12638
84,774268,6177185,06:00,22:00,56,12639
85,774024,6177128,06:00,22:00,56,12640
86,774120,6177160,06:00,22:00,56,12641
87,774279,6177263,06:00,22:00,56,12642
88,774337,6177231,06:00,22:00,56,12643
89,774344,6177314,06:00,22:00,56,12644
90,774337,6177364,06:00,22:00,56,12645
91,774361,6177422,06:00,22:00,56,12646
92,774456,6177456,06:00,22:00,56,12647
93,774486,6177847,06:00,22:00,56,12648
94,774712,6178040,06:00,22:00,56,12649
95,774721,6178139,06:00,22:00,56,12650
96,774558,6177981,06:00,22:00,56,12651
97,774492,6177977,06:00,22:00,56,12652
98,774459,6178014,06:00,22:00,56,12653
99,774342,6177878,06:00,22:00,56,12654
100,774338,6177872,06:00,22:00,76,12655
101,774196,6177810,06:00,22:00,86,12656
102,774246,6177901,06:00,22:00,86,12657
103,774246,6177901,06:00,22:00,56,12658
104,774305,6177999,06:00,22:00,116,12659
105,774378,6178131,06:00,22:00,136,12660
106,774399,6178167,06:00,22:00,176,12661
107,774614,6178432,06:00,22:00,56,12662
108,774615,6178132,06:00,22:00,56,12663
109,774594,6177860,06:00,22:00,56,12664
110,774526,6177547,06:00,22:00,56,12665
111,774240,6177345,06:00,22:00,56,12666
112,774027,6177304,06:00,22:00,56,12667
113,774052,6177225,06:00,22:00,56,12668
114,774052,6177225,06:00,22:00,56,12669
115,774083,6177246,06:00,22:00,56,12670
116,774574,6177651,06:00,22:00,56,12671
117,774574,6178378,10:00,13:00,40,12672
118,774574,6178378,13:00,18:00,40,12673
119,774574,6178378,13:00,21:00,40,12674
120,773397,6176922,06:00,22:00,56,12675
121,773930,6175485,06:00,22:00,56,12676
122,773864,6175413,06:00,22:00,56,12677
