Location ID,X Coord (UTM),Y Coord (UTM),Time Window Open (HH:MM),Time Window Close (HH:MM),Handling Time (s),AMCS ID
2,755485,6158152,06:00,22:00,116,3117
3,755415,6158197,06:00,22:00,76,3118
4,755450,6158027,06:00,22:00,56,3119
5,755467,6157940,06:00,22:00,56,3120
6,755438,6157935,06:00,22:00,76,3121
7,755285,6157982,06:00,22:00,56,3122
8,755356,6158022,06:00,22:00,56,3123
9,755305,6158092,06:00,22:00,56,3124
10,755296,6157763,06:00,22:00,56,3125
11,755226,6157607,06:00,22:00,56,3126
12,755296,6157462,06:00,22:00,56,3127
13,755425,6157570,06:00,22:00,76,3128
14,755475,6157673,06:00,22:00,106,3129
15,755585,6157669,06:00,22:00,86,3130
16,755611,6157743,06:00,22:00,56,3131
17,755651,6157809,06:00,22:00,56,3132
18,755752,6157596,06:00,22:00,56,3133
19,755752,6157488,06:00,22:00,86,3134
20,755769,6157427,06:00,22:00,56,3135
21,755680,6157664,06:00,22:00,86,3136
22,755635,6157695,06:00,22:00,56,3137
23,755618,6157607,06:00,22:00,56,3138
24,755632,6157500,06:00,22:00,56,3139
25,755481,6157465,06:00,22:00,56,3140
26,755177,6157318,06:00,22:00,56,3141
27,755261,6157328,06:00,22:00,56,3142
28,755310,6157099,06:00,22:00,76,3143
29,755310,6157099,06:00,22:00,56,3144
30,755439,6157099,06:00,22:00,56,3145
31,755435,6157054,06:00,22:00,56,3146
32,755449,6157167,06:00,22:00,56,3147
33,755523,6157166,06:00,22:00,56,3148
34,755532,6157201,06:00,22:00,56,3149
35,755498,6157081,06:00,22:00,56,3150
36,755490,6157057,06:00,22:00,86,3151
37,755550,6157406,06:00,22:00,56,3152
38,755631,6157432,06:00,22:00,96,3153
39,755640,6157366,06:00,22:00,56,3154
40,755614,6157242,06:00,22:00,76,3155
41,755614,6157242,06:00,22:00,86,3156
42,755609,6157206,06:00,22:00,76,3157
43,755593,6157117,06:00,22:00,76,3158
44,755593,6157117,06:00,22:00,86,3159
45,755541,6158227,06:00,22:00,56,3160
46,755560,6158112,06:00,22:00,56,3161
47,755572,6158056,06:00,22:00,56,3162
48,755665,6158048,06:00,22:00,56,3163
49,755661,6158064,06:00,22:00,56,3164
50,755627,6157583,06:00,22:00,56,3165
51,755602,6157157,06:00,22:00,76,3166
52,755226,6156996,06:00,22:00,40,3167
53,755136,6157157,06:00,22:00,56,3168
54,755174,6156941,06:00,22:00,56,3169
55,755249,6157073,06:00,22:00,96,3170
56,755249,6157073,06:00,22:00,56,3171
57,755285,6157057,06:00,22:00,106,3172
58,755285,6157057,06:00,22:00,76,3173
59,755328,6157028,06:00,22:00,76,3174
60,755331,6157020,06:00,22:00,56,3175
61,755599,6157112,06:00,22:00,296,3176
62,755599,6157112,10:00,15:00,40,3177
63,755607,6157113,06:00,22:00,56,3178
64,755607,6157113,06:00,22:00,86,3179
65,755641,6157104,06:00,22:00,96,3180
66,755642,6157106,06:00,22:00,76,3181
67,755652,6157104,06:00,22:00,96,3182
68,755654,6157102,06:00,22:00,56,3183
69,755666,6157100,06:00,22:00,56,3184
70,755594,6157073,06:00,22:00,76,3185
71,755584,6157068,06:00,22:00,56,3186
72,755588,6157063,06:00,22:00,76,3187
73,755584,6157064,06:00,22:00,76,3188
74,755578,6157046,06:00,22:00,106,3189
75,755564,6157023,06:00,22:00,136,3190
76,755564,6157023,06:00,22:00,116,3191
77,755564,6157023,10:00,15:00,40,3192
78,755522,6156995,06:00,22:00,56,3193
79,755453,6157017,06:00,22:00,116,3194
80,755449,6157029,06:00,22:00,56,3195
81,755573,6157120,10:00,15:00,40,3196
82,755591,6157091,10:00,12:00,40,3197
83,755591,6157091,06:00,22:00,56,3198
84,755591,6157091,06:00,22:00,40,3199
85,755591,6157091,06:00,22:00,136,3200
86,755190,6157148,06:00,22:00,76,3201
87,755190,6157148,06:00,22:00,96,3202
